,Player,Position,Salary,DK_Points,DK_Value,Points Rank,Value Rank,FPTS,%Drafted,Real_Value
116,Dede Westbrook,WR,4800,14.090000000000002,340.6671398154719,14,1,14.2,67.94,338.0281690140845
117,Tyler Lockett,WR,6000,16.849999999999998,356.0830860534125,6,2,11.4,28.27,526.3157894736842
118,Tyler Boyd,WR,5800,16.25,356.9230769230768,7,3,14.3,20.72,405.5944055944056
119,Julio Jones,WR,8000,21.62,370.0277520814061,1,4,15.1,7.26,529.8013245033113
120,Curtis Samuel,WR,4200,10.91,384.967919340055,28,5,6.2,40.74,677.4193548387096
121,Adam Thielen,WR,6800,17.57,387.0233352305065,4,6,13.3,35.62,511.27819548872185
122,Albert Wilson,WR,3900,9.7,402.06185567010317,33,7,3.4,0.28,1147.0588235294115
123,Michael Gallup,WR,4300,10.65,403.7558685446009,29,8,25.8,0.87,166.66666666666666
124,Odell Beckham Jr.,WR,8100,20.059999999999995,403.7886340977069,2,9,14.1,4.46,574.468085106383
125,D.J. Moore,WR,5500,13.570000000000002,405.3058216654384,17,10,13.6,1.38,404.4117647058823
126,Cooper Kupp,WR,5700,13.97,408.01717967072295,15,11,11.6,2.41,491.3793103448277
127,Mike Evans,WR,7900,19.35,408.26873385012925,3,12,4.8,3.32,1645.8333333333335
128,Marvin Jones,WR,4800,11.68,410.95890410958907,24,13,10.0,3.14,480.0
129,Brandin Cooks,WR,6500,15.64,415.60102301790283,10,14,5.9,1.34,1101.6949152542372
130,Keenan Allen,WR,7300,17.52,416.66666666666674,5,15,29.3,3.42,249.14675767918092
131,Kenny Golladay,WR,6300,15.02,419.4407456724368,12,16,14.2,6.3,443.66197183098586
132,Zay Jones,WR,3700,8.82,419.5011337868481,38,17,3.8,0.18,973.6842105263157
133,Sterling Shepard,WR,5000,11.79,424.0882103477524,23,18,10.2,3.75,490.1960784313726
134,Marquise Goodwin,WR,4000,9.39,425.98509052183164,35,19,1.7,1.56,2352.9411764705883
135,Christian Kirk,WR,4700,11.000000000000002,427.2727272727272,27,20,10.4,0.87,451.92307692307685
136,Chris Godwin,WR,6200,14.46,428.7690179806362,13,21,14.3,50.13,433.56643356643366
137,Miles Boykin,WR,3000,6.98,429.79942693409737,51,22,7.5,0.01,400.0
138,Robby Anderson,WR,5200,12.04,431.8936877076412,22,23,5.3,0.1,981.1320754716983
139,Mike Williams,WR,5300,12.27,431.94784026079867,21,24,4.9,0.78,1081.6326530612243
140,Amari Cooper,WR,7000,16.04,436.4089775561097,9,25,25.6,1.14,273.4375
141,Dante Pettis,WR,5400,12.36,436.8932038834952,20,26,1.7,1.67,3176.470588235294
142,Larry Fitzgerald,WR,4900,11.18,438.28264758497323,26,27,28.3,1.1,173.14487632508838
143,Jamison Crowder,WR,4100,9.31,440.38668098818476,36,28,24.3,0.4,168.72427983539092
144,Stefon Diggs,WR,6700,15.14,442.53632760898284,11,29,5.7,0.42,1175.438596491228
145,Cole Beasley,WR,3600,8.11,443.8964241676943,41,30,9.0,1.67,400.0
146,Devante Parker,WR,3900,8.77,444.69783352337515,40,31,10.5,0.23,371.4285714285714
147,John Brown,WR,4300,9.66,445.1345755693582,34,32,28.3,0.7,151.9434628975265
148,Danny Amendola,WR,3600,8.08,445.5445544554456,42,33,26.4,0.23,136.36363636363637
149,Alshon Jeffery,WR,5900,13.08,451.0703363914373,18,34,22.1,1.16,266.9683257918552
150,Robert Woods,WR,6400,13.95,458.78136200716835,16,35,16.6,1.49,385.5421686746988
151,Corey Davis,WR,4900,10.4,471.15384615384613,31,36,0.0,0.22,9999.0
152,Tyreek Hill,WR,7600,16.08,472.6368159203981,8,37,4.1,1.91,1853.658536585366
153,Trey Quinn,WR,3400,7.030000000000001,483.64153627311515,49,38,13.3,0.33,255.63909774436092
154,Paul Richardson,WR,3900,8.0,487.5,43,39,7.6,0.01,513.1578947368421
155,Calvin Ridley,WR,5100,10.43,488.9741131351868,30,40,16.4,1.17,310.97560975609764
156,DeSean Jackson,WR,4500,9.16,491.26637554585153,37,41,38.4,1.67,117.1875
157,Quincy Enunwa,WR,3800,7.73,491.59120310478653,46,42,-0.4,0.07,9999.0
158,Sammy Watkins,WR,5000,10.13,493.5834155972359,32,43,49.8,0.8,100.40160642570282
159,Breshad Perriman,WR,3300,6.6400000000000015,496.98795180722885,53,44,3.0,0.03,1100.0
160,Jarvis Landry,WR,5600,11.26,497.3357015985791,25,45,11.7,1.68,478.6324786324786
161,Chris Conley,WR,3100,6.210000000000001,499.19484702093393,57,46,21.7,0.07,142.85714285714286
162,Willie Snead,WR,4000,7.9,506.3291139240506,44,47,12.1,0.23,330.57851239669424
163,Adam Humphries,WR,4000,7.83,510.85568326947634,45,48,1.5,0.3,2666.6666666666665
164,Jaron Brown,WR,3100,6.06,511.5511551155116,58,49,0.0,0.02,9999.0
165,Mohamed Sanu,WR,4600,8.77,524.515393386545,39,50,10.7,0.25,429.90654205607484
166,T.Y. Hilton,WR,6600,12.5,528.0,19,51,28.7,0.3,229.9651567944251
167,Rashard Higgins,WR,3200,6.020000000000001,531.5614617940198,59,52,6.6,0.23,484.8484848484849
168,D.J. Chark,WR,3300,5.99,550.9181969949916,60,53,27.6,0.02,119.56521739130434
169,Cody Latimer,WR,3300,5.98,551.8394648829429,61,54,10.4,0.28,317.3076923076923
170,John Ross,WR,3900,7.04,553.9772727272727,48,55,37.8,0.03,103.17460317460319
171,Deebo Samuel,WR,4000,6.99,572.2460658082975,50,56,5.7,0.1,701.7543859649122
172,Randall Cobb,WR,4200,7.24,580.110497237569,47,57,16.9,0.31,248.5207100591716
173,Nelson Agholor,WR,3900,6.69,582.9596412556054,52,58,3.1,0.17,1258.0645161290322
174,Devin Funchess,WR,4000,6.51,614.4393241167435,55,59,6.2,0.05,645.1612903225806
175,D.K. Metcalf,WR,4000,6.45,620.1550387596899,56,60,12.9,0.18,310.07751937984494
176,Jakeem Grant,WR,3000,4.760000000000002,630.252100840336,66,61,-0.3,0.02,9999.0
177,Terry McLaurin,WR,3300,5.08,649.6062992125983,64,62,26.5,0.03,124.52830188679243
178,Marquise Brown,WR,3800,5.830000000000001,651.8010291595198,62,63,33.7,0.06,112.75964391691393
179,Travis Benjamin,WR,3300,5.02,657.3705179282869,65,64,3.2,0.0,1031.25
180,Damion Willis,WR,3000,4.530000000000001,662.2516556291389,69,65,6.0,0.03,500.0
181,Marqise Lee,WR,4400,6.5600000000000005,670.7317073170733,54,66,0.0,0.05,9999.0
182,Chad Beebe,WR,3000,4.43,677.2009029345372,70,67,1.9,0.01,1578.947368421053
183,Bennie Fowler,WR,3000,4.3100000000000005,696.0556844547563,71,68,0.0,0.0,9999.0
184,KeeSean Johnson,WR,3000,4.12,728.1553398058252,76,69,9.6,0.01,312.5
185,Robert Foster,WR,4100,5.630000000000001,728.2415630550621,63,70,0.0,0.05,9999.0
186,Andy Isabella,WR,3400,4.609999999999999,737.5271149674621,67,71,0.0,0.01,9999.0
187,Taywan Taylor,WR,3100,4.1800000000000015,741.6267942583731,75,72,0.0,0.01,9999.0
188,Jarius Wright,WR,3200,4.29,745.920745920746,72,73,2.4,0.01,1333.3333333333335
189,A.J. Brown,WR,3500,4.6,760.8695652173914,68,74,16.0,0.0,218.75
190,Chris Hogan,WR,3300,4.27,772.8337236533959,73,75,0.0,0.03,9999.0
191,Preston Williams,WR,3000,3.88,773.1958762886599,78,76,0.0,0.0,9999.0
192,Kendrick Bourne,WR,3000,3.8300000000000014,783.289817232376,79,77,0.0,0.0,9999.0
193,Tajae Sharpe,WR,3000,3.82,785.3403141361258,80,78,0.0,0.0,9999.0
194,Gary Jennings,WR,3000,3.7,810.8108108108107,81,79,0.0,0.0,9999.0
195,Demarcus Robinson,WR,3200,3.62,883.9779005524863,82,80,1.0,0.02,9999.0
196,Alex Erickson,WR,3200,3.55,901.4084507042253,84,81,5.8,0.02,551.7241379310344
197,Josh Reynolds,WR,3300,3.5900000000000003,919.2200557103064,83,82,0.0,0.01,9999.0
198,Allen Hurns,WR,3700,3.9,948.7179487179487,77,83,3.2,0.02,1156.25
199,Mecole Hardman,WR,4100,4.200000000000001,976.190476190476,74,84,0.0,0.11,9999.0
200,Olabisi Johnson,WR,3000,3.0000000000000004,1000.0,88,85,0.0,0.0,9999.0
201,Justin Watson,WR,3200,3.1700000000000004,1009.4637223974762,86,86,0.0,0.0,9999.0
202,Kelvin Harmon,WR,3000,2.9400000000000004,1020.4081632653059,89,87,0.0,0.0,9999.0
203,Seth Roberts,WR,3000,2.92,1027.3972602739727,90,88,0.0,0.0,9999.0
204,Russell Shepard,WR,3000,2.89,1038.0622837370242,91,89,0.0,0.0,9999.0
205,Parris Campbell,WR,3800,3.54,1073.4463276836161,85,90,1.8,0.01,2111.1111111111113
206,Keelan Cole,WR,3400,3.05,1114.7540983606557,87,91,0.0,0.0,9999.0
207,Deon Cain,WR,3000,2.54,1181.1023622047244,92,92,5.5,0.0,545.4545454545455
208,Chris Lacy,WR,3000,2.49,1204.8192771084334,93,93,0.0,0.0,9999.0
209,John Ursua,WR,3000,2.3,1304.3478260869567,94,94,0.0,0.01,9999.0
210,Chester Rogers,WR,3300,2.0500000000000003,1609.7560975609756,95,95,0.0,0.01,9999.0
211,Tavon Austin,WR,3000,1.8,1666.6666666666665,96,96,0.0,0.0,9999.0
212,Cody Core,WR,3000,1.77,1694.9152542372879,97,97,0.0,0.0,9999.0
213,Justin Hardy,WR,3000,1.76,1704.5454545454545,98,98,0.0,0.0,9999.0
214,Chris Moore,WR,3200,1.65,1939.3939393939395,99,99,0.0,0.0,9999.0
215,Bobo Wilson,WR,3000,1.49,2013.4228187919464,100,100,0.0,0.0,9999.0
216,Isaiah McKenzie,WR,3000,1.34,2238.8059701492534,101,101,0.0,0.0,9999.0
217,Travis Fulgham,WR,3000,1.3,2307.692307692308,102,102,0.0,0.0,9999.0
218,Jaleel Scott,WR,3000,1.3,2307.692307692308,103,103,0.0,0.0,9999.0
219,Damion Ratley,WR,3000,1.28,2343.75,104,104,0.0,0.0,9999.0
220,Josh Bellamy,WR,3000,1.11,2702.702702702703,106,105,2.5,0.0,1200.0
221,Russell Gage,WR,3000,1.1,2727.272727272727,107,106,0.0,0.0,9999.0
222,Zach Pascal,WR,3100,1.13,2743.3628318584074,105,107,0.0,0.0,9999.0
223,Mack Hollins,WR,3000,1.08,2777.777777777777,108,108,0.0,0.01,9999.0
224,Trent Sherfield,WR,3000,1.04,2884.6153846153843,109,109,0.0,0.0,9999.0
112,Tyrell Williams,WR,4400,15.71,280.0763844684914,13,1,15.6,80.25,282.05128205128204
113,Sammy Watkins,WR,7200,21.8,330.27522935779814,3,2,10.9,29.92,660.5504587155963
114,Keenan Allen,WR,7600,22.01,345.29759200363475,2,3,17.8,28.02,426.96629213483146
115,Michael Thomas,WR,8000,22.86000000000001,349.9562554680664,1,4,18.9,23.97,423.2804232804233
116,D.K. Metcalf,WR,4300,12.23,351.59443990188066,24,5,15.1,2.29,284.76821192052984
117,Davante Adams,WR,7700,21.26,362.1825023518344,5,6,20.6,1.64,373.7864077669903
118,Terry McLaurin,WR,3800,10.43,364.33365292425697,31,7,17.2,2.68,220.93023255813958
119,Courtland Sutton,WR,4200,11.52,364.58333333333326,29,8,8.0,1.1,525.0
120,Larry Fitzgerald,WR,4600,12.5,368.0,22,9,18.4,5.5,250.00000000000003
121,DeAndre Hopkins,WR,8100,21.66,373.9612188365651,4,10,9.0,6.32,900.0
122,JuJu Smith-Schuster,WR,7500,19.939999999999994,376.12838515546656,6,11,13.4,47.24,559.7014925373136
123,Cooper Kupp,WR,6000,15.949999999999998,376.17554858934176,12,12,20.6,9.79,291.26213592233006
124,John Brown,WR,5200,13.78,377.35849056603774,20,13,14.2,13.25,366.1971830985916
125,John Ross,WR,4600,12.16,378.2894736842105,25,14,24.2,4.74,190.08264462809916
126,Danny Amendola,WR,3900,10.2,382.35294117647055,32,15,0.0,2.46,9999.0
127,T.Y. Hilton,WR,6800,17.599999999999994,386.3636363636364,7,16,14.3,0.62,475.52447552447546
128,Tyler Boyd,WR,6500,16.419999999999998,395.8587088915957,10,17,25.2,4.47,257.93650793650795
129,Brandin Cooks,WR,6300,15.67,402.04211869814935,14,18,16.6,1.46,379.51807228915663
130,Donte Moncrief,WR,4000,9.93,402.81973816717016,35,19,0.0,0.94,9999.0
131,Tyler Lockett,WR,6200,14.89,416.38683680322373,16,20,17.9,4.23,346.3687150837989
132,Julian Edelman,WR,6900,16.57,416.4152082076042,9,21,9.2,3.12,750.0000000000001
133,Allen Robinson,WR,6100,14.63,416.9514695830485,17,22,8.1,0.99,753.0864197530866
134,Emmanuel Sanders,WR,4700,11.27,417.03637976929895,30,23,28.8,0.99,163.19444444444446
135,Robert Woods,WR,6400,15.230000000000002,420.22324359816145,15,24,6.2,4.57,1032.258064516129
136,Ted Ginn,WR,4000,9.49,421.4963119072708,40,25,0.0,1.1,9999.0
137,Cole Beasley,WR,3800,8.950000000000003,424.5810055865922,41,26,12.3,5.23,308.9430894308943
138,Devante Parker,WR,4100,9.63,425.75285565939765,37,27,0.0,0.08,9999.0
139,Josh Gordon,WR,5800,13.61,426.157237325496,21,28,3.9,1.24,1487.1794871794873
140,Amari Cooper,WR,7400,17.229999999999997,429.48345908299484,8,29,14.4,2.17,513.8888888888888
141,Travis Benjamin,WR,3200,7.42,431.26684636118597,51,30,0.0,0.88,9999.0
142,Stefon Diggs,WR,6300,14.590000000000002,431.8026045236463,18,31,10.9,0.26,577.9816513761468
143,Adam Thielen,WR,7100,16.349999999999998,434.25076452599393,11,32,12.5,0.5,568.0
144,KeeSean Johnson,WR,3100,7.0600000000000005,439.0934844192634,56,33,6.1,0.06,508.19672131147536
145,Christian Kirk,WR,4500,10.16,442.9133858267717,34,34,20.4,0.67,220.58823529411762
146,Will Fuller,WR,5300,11.83,448.0135249366018,27,35,8.0,2.37,662.5
147,Dede Westbrook,WR,5400,12.03,448.87780548628433,26,36,1.3,0.81,4153.846153846153
148,Michael Gallup,WR,5600,12.38,452.3424878836834,23,37,12.8,2.99,437.5
149,Kenny Golladay,WR,6600,14.51,454.8587181254308,19,38,28.7,0.37,229.9651567944251
150,Zay Jones,WR,3500,7.66,456.9190600522193,49,39,2.4,0.09,1458.3333333333335
151,Phillip Dorsett,WR,3000,6.5100000000000025,460.8294930875576,64,40,6.9,0.11,434.7826086956521
152,Bennie Fowler,WR,3300,7.09,465.4442877291961,54,41,12.1,0.9,272.72727272727275
153,Corey Davis,WR,4500,9.61,468.26222684703436,38,42,6.8,0.07,661.7647058823529
154,James Washington,WR,3600,7.68,468.75,47,43,4.3,0.43,837.2093023255815
155,Trey Quinn,WR,3900,8.23,473.8760631834752,44,44,7.6,0.03,513.1578947368421
156,Marquez Valdes-Scantling,WR,4600,9.67,475.69803516028963,36,45,4.9,0.42,938.7755102040816
157,Jakeem Grant,WR,3200,6.7200000000000015,476.19047619047615,62,46,4.8,0.02,666.6666666666667
158,Preston Williams,WR,3400,6.940000000000001,489.9135446685878,57,47,10.3,0.07,330.0970873786408
159,Cody Latimer,WR,3700,7.549999999999999,490.06622516556297,50,48,6.0,0.08,616.6666666666666
160,Marquise Brown,WR,5000,10.160000000000002,492.12598425196836,33,49,16.6,1.68,301.20481927710836
161,Taylor Gabriel,WR,3700,7.35,503.4013605442177,53,50,3.5,0.01,1057.142857142857
162,D.J. Chark,WR,4500,8.84,509.04977375565613,42,51,18.5,0.22,243.24324324324328
163,Demarcus Robinson,WR,3500,6.8500000000000005,510.9489051094889,59,52,38.2,0.7,91.62303664921465
164,Marvin Jones,WR,4900,9.53,514.1657922350472,39,53,9.3,0.28,526.8817204301075
165,Paul Richardson,WR,4000,7.76,515.4639175257731,46,54,10.6,0.01,377.35849056603774
166,Ryan Grant,WR,3200,6.15,520.3252032520325,68,55,0.8,0.22,9999.0
167,Randall Cobb,WR,4500,8.54,526.9320843091335,43,56,8.5,0.38,529.4117647058823
168,Tre'Quan Smith,WR,3700,6.94,533.1412103746396,58,57,7.9,0.03,468.35443037974676
169,Marquise Goodwin,WR,4400,8.11,542.5400739827375,45,58,16.7,0.08,263.4730538922156
170,Chris Conley,WR,4200,7.67,547.5880052151239,48,59,11.3,0.11,371.68141592920347
171,Dontrelle Inman,WR,3000,5.41,554.52865064695,76,60,3.8,0.0,789.4736842105265
172,DaeSean Hamilton,WR,3800,6.8100000000000005,558.0029368575624,60,61,0.0,0.0,9999.0
173,A.J. Brown,WR,4000,7.07,565.7708628005657,55,62,5.5,0.13,727.2727272727273
174,Deebo Samuel,WR,3700,6.5,569.2307692307693,65,63,20.4,0.01,181.37254901960785
175,Jaron Brown,WR,3300,5.74,574.9128919860627,70,64,0.0,0.01,9999.0
176,Allen Hurns,WR,3200,5.5,581.8181818181819,73,65,0.0,0.0,9999.0
177,Damion Willis,WR,3200,5.460000000000001,586.080586080586,75,66,0.0,0.0,9999.0
178,Antonio Brown,WR,7000,11.56,605.5363321799307,28,67,16.1,0.55,434.7826086956521
179,Willie Snead,WR,4500,7.379999999999999,609.7560975609757,52,68,1.5,0.42,3000.0
180,Hunter Renfrow,WR,4000,6.49,616.3328197226502,66,69,7.0,0.0,571.4285714285714
181,Ryan Switzer,WR,3100,5.01,618.7624750499003,77,70,1.0,0.02,9999.0
182,Kendrick Bourne,WR,3000,4.83,621.1180124223603,78,71,1.4,0.0,2142.857142857143
183,Diontae Johnson,WR,3000,4.69,639.6588486140727,79,72,2.7,0.0,1111.111111111111
184,Adam Humphries,WR,4300,6.65,646.6165413533835,63,73,2.0,0.03,2150.0
185,Damiere Byrd,WR,3000,4.6,652.1739130434784,81,74,10.5,0.01,285.7142857142857
186,Geronimo Allison,WR,4400,6.73,653.7890044576523,61,75,11.5,0.04,382.60869565217394
187,Seth Roberts,WR,3000,4.5,666.6666666666666,83,76,0.0,0.0,9999.0
188,Keke Coutee,WR,3800,5.57,682.2262118491919,72,77,2.7,0.01,1407.4074074074076
189,Josh Reynolds,WR,3200,4.5600000000000005,701.7543859649122,82,78,0.0,0.0,9999.0
190,Kenny Stills,WR,4100,5.7200000000000015,716.7832167832167,71,79,5.8,0.11,706.8965517241379
191,Miles Boykin,WR,3200,4.370000000000001,732.2654462242563,84,80,2.1,0.03,1523.8095238095239
192,Chester Rogers,WR,3100,4.1400000000000015,748.7922705314007,87,81,0.0,0.0,9999.0
193,Russell Shepard,WR,3000,3.77,795.7559681697612,88,82,3.9,0.0,769.2307692307692
194,Cordarrelle Patterson,WR,3500,4.27,819.6721311475412,85,83,0.0,0.0,9999.0
195,Deon Cain,WR,3000,3.56,842.6966292134831,92,84,0.0,0.09,9999.0
196,Richie James,WR,3200,3.74,855.6149732620323,89,85,1.7,0.01,1882.3529411764707
197,Zach Pascal,WR,3000,3.49,859.5988538681947,93,86,0.0,0.0,9999.0
198,Dante Pettis,WR,5300,6.08,871.7105263157895,69,87,0.64,0.07,9999.0
199,Mecole Hardman,WR,4800,5.48,875.912408759124,74,88,16.1,1.58,298.13664596273287
200,Anthony Miller,WR,4100,4.66,879.8283261802576,80,89,1.2,0.01,3416.666666666667
201,Mike Williams,WR,5500,6.24,881.4102564102564,67,90,11.3,0.01,486.7256637168142
202,Michael Crabtree,WR,3300,3.72,887.0967741935483,90,91,3.3,0.03,1000.0
203,Parris Campbell,WR,3700,4.16,889.4230769230769,86,92,8.2,0.0,451.219512195122
204,Chad Beebe,WR,3300,3.5600000000000005,926.9662921348313,91,93,0.0,0.0,9999.0
205,Robert Foster,WR,3300,3.37,979.2284866468843,94,94,0.0,0.0,9999.0
206,Keelan Cole,WR,3300,3.28,1006.0975609756096,95,95,0.0,0.0,9999.0
207,De'Anthony Thomas,WR,3200,2.8300000000000005,1130.7420494699645,96,96,1.6,0.0,2000.0
208,Alex Erickson,WR,3200,2.83,1130.7420494699647,97,97,2.4,0.01,1333.3333333333335
209,Cody Core,WR,3000,2.54,1181.1023622047244,98,98,0.0,0.0,9999.0
210,Kelvin Harmon,WR,3000,2.19,1369.86301369863,99,99,0.0,0.0,9999.0
211,Trevor Davis,WR,3000,2.18,1376.1467889908256,101,100,0.0,0.0,9999.0
212,Tajae Sharpe,WR,3200,1.84,1739.1304347826087,102,101,0.0,0.0,9999.0
213,Marqise Lee,WR,4200,2.19,1917.8082191780825,100,102,0.0,0.0,9999.0
214,Chris Moore,WR,3100,1.61,1925.4658385093167,104,103,0.0,0.0,9999.0
215,Jake Kumerow,WR,3200,1.64,1951.219512195121,103,104,0.0,0.0,9999.0
216,Geremy Davis,WR,3000,1.48,2027.027027027027,105,105,0.0,0.0,9999.0
217,Keith Kirkwood,WR,3100,1.33,2330.827067669173,106,106,0.0,0.0,9999.0
218,Dwayne Harris,WR,3000,1.28,2343.75,108,107,0.0,0.0,9999.0
219,DeAndre Carter,WR,3100,1.32,2348.4848484848485,107,108,0.0,0.0,9999.0
220,Jakobi Meyers,WR,3000,1.13,2654.867256637169,109,109,0.0,0.0,9999.0
221,Malik Turner,WR,3000,1.12,2678.5714285714284,110,110,0.0,0.0,9999.0
222,Javon Wims,WR,3100,1.07,2897.196261682243,111,111,0.0,0.0,9999.0
105,Nelson Agholor,WR,3600,13.64,263.92961876832845,27,1,24.0,83.17,150.0
106,Keenan Allen,WR,7000,23.37,299.5293110825845,1,2,46.6,52.57,150.2145922746781
107,Larry Fitzgerald,WR,5100,16.490000000000002,309.27835051546384,15,3,14.6,48.46,349.3150684931507
108,Emmanuel Sanders,WR,4800,15.37,312.29668184775534,20,4,3.0,25.41,1600.0
109,John Brown,WR,5500,16.35,336.3914373088685,17,5,9.5,5.33,578.9473684210526
110,Julio Jones,WR,7300,21.35,341.92037470726,3,6,29.8,5.77,244.96644295302013
111,Sammy Watkins,WR,6800,19.72,344.82758620689657,6,7,11.4,3.28,596.4912280701755
112,DeAndre Hopkins,WR,7800,22.51,346.512661039538,2,8,12.7,2.49,614.1732283464568
113,Julian Edelman,WR,6300,18.09,348.2587064676617,10,9,19.2,18.54,328.125
114,John Ross,WR,5100,14.53,350.99793530626295,23,10,3.2,2.2,1593.75
115,Calvin Ridley,WR,5300,15.09,351.22597746852216,21,11,1.6,2.93,3312.5
116,Phillip Dorsett,WR,3400,9.65,352.33160621761664,41,12,18.5,4.85,183.78378378378375
117,Mike Evans,WR,6600,18.649999999999995,353.88739946380707,8,13,48.0,2.48,137.5
118,Chris Godwin,WR,6900,19.34,356.7735263702172,7,14,7.0,2.78,985.7142857142856
119,Amari Cooper,WR,7500,20.4,367.6470588235295,4,15,26.8,1.57,279.8507462686568
120,Kenny Golladay,WR,6600,17.88,369.1275167785235,11,16,3.7,4.62,1783.7837837837835
121,Christian Kirk,WR,5000,13.38,373.6920777279522,28,17,15.9,8.38,314.46540880503136
122,D.J. Moore,WR,5900,15.68,376.2755102040816,19,18,13.4,0.41,440.2985074626865
123,Marvin Jones,WR,5000,13.24,377.64350453172204,29,19,25.1,0.28,199.20318725099602
124,Davante Adams,WR,7600,20.11,377.92143212332184,5,20,9.6,0.89,791.6666666666667
125,Will Fuller,WR,4900,12.920000000000002,379.2569659442724,30,21,10.1,1.29,485.14851485148523
126,T.Y. Hilton,WR,6400,16.82,380.49940546967895,14,22,20.5,0.45,312.1951219512195
127,Tyler Lockett,WR,6200,16.29,380.6015960712094,18,23,35.4,1.31,175.14124293785312
128,Sterling Shepard,WR,4900,12.86,381.02643856920685,31,24,30.1,0.44,162.7906976744186
129,Randall Cobb,WR,4600,11.95,384.93723849372384,33,25,4.3,2.6,1069.7674418604652
130,Danny Amendola,WR,3800,9.87,385.0050658561297,39,26,7.7,0.28,493.50649350649354
131,Adam Thielen,WR,6700,17.34,386.3898500576701,13,27,20.6,1.05,325.24271844660194
132,Jamison Crowder,WR,4800,12.4,387.09677419354836,32,28,4.5,0.03,1066.6666666666667
133,JuJu Smith-Schuster,WR,6900,17.749999999999996,388.7323943661973,12,29,17.1,0.32,403.5087719298246
134,Josh Gordon,WR,5400,13.77,392.156862745098,26,30,14.4,1.87,375.0
135,Tyler Boyd,WR,6500,16.439999999999998,395.37712895377126,16,31,12.7,0.56,511.81102362204734
136,D.K. Metcalf,WR,4700,11.820000000000002,397.63113367174276,34,32,8.7,0.84,540.2298850574713
137,James Washington,WR,3500,8.76,399.5433789954338,46,33,3.4,2.83,1029.4117647058824
138,Courtland Sutton,WR,4500,11.239999999999998,400.35587188612107,36,34,13.7,0.14,328.46715328467155
139,Tyrell Williams,WR,5600,13.97,400.8589835361489,25,35,11.9,0.37,470.5882352941177
140,Michael Thomas,WR,7400,18.46,400.866738894908,9,36,16.4,0.13,451.219512195122
141,Stefon Diggs,WR,6000,14.62,410.3967168262654,22,37,4.5,1.54,1333.3333333333333
142,Marquise Brown,WR,5900,14.35,411.1498257839721,24,38,6.9,4.28,855.0724637681159
143,Mike Williams,WR,4900,11.8,415.2542372881356,35,39,7.5,0.2,653.3333333333334
144,Breshad Perriman,WR,3100,7.38,420.05420054200545,53,40,2.9,0.03,1068.9655172413793
145,Ryan Grant,WR,3000,7.13,420.75736325385697,56,41,0.0,0.0,9999.0
146,Mohamed Sanu,WR,3900,9.08,429.5154185022025,44,42,13.7,0.12,284.67153284671537
147,Bennie Fowler,WR,3700,8.61,429.73286875725904,47,43,1.5,0.0,2466.6666666666665
148,Marquez Valdes-Scantling,WR,4300,9.87,435.6636271529888,38,44,21.9,0.22,196.34703196347039
149,Cole Beasley,WR,4400,9.94,442.6559356136821,37,45,14.8,0.97,297.29729729729735
150,Diontae Johnson,WR,3000,6.5600000000000005,457.31707317073165,62,46,14.8,0.18,202.70270270270268
151,Damiere Byrd,WR,3000,6.51,460.8294930875576,63,47,2.9,3.62,1034.4827586206898
152,Devin Smith,WR,3400,7.330000000000001,463.8472032742155,54,48,5.9,6.63,576.271186440678
153,Ryan Switzer,WR,3000,6.4,468.75,64,49,0.0,0.0,9999.0
154,Curtis Samuel,WR,4800,9.760000000000002,491.8032786885245,40,50,16.3,1.17,294.47852760736197
155,Ted Ginn,WR,3900,7.870000000000001,495.5527318932656,52,51,3.5,0.03,1114.2857142857142
156,Deebo Samuel,WR,4500,9.02,498.89135254988906,45,52,7.4,0.61,608.1081081081081
157,Devante Parker,WR,4000,7.91,505.6890012642225,51,53,8.6,0.01,465.11627906976753
158,Robby Anderson,WR,4800,9.489999999999998,505.79557428872505,42,54,4.1,0.01,1170.7317073170732
159,Dontrelle Inman,WR,3000,5.9300000000000015,505.902192242833,66,55,0.0,0.0,9999.0
160,Jarius Wright,WR,3000,5.660000000000001,530.0353356890458,71,56,0.0,0.0,9999.0
161,Tre'Quan Smith,WR,3700,6.9,536.231884057971,58,57,0.0,0.0,9999.0
162,Jaron Brown,WR,3100,5.78,536.3321799307959,68,58,0.0,0.0,9999.0
163,David Moore,WR,3100,5.74,540.0696864111499,70,59,3.9,0.0,794.8717948717949
164,Preston Williams,WR,3700,6.84,540.9356725146199,59,60,10.8,0.6,342.5925925925925
165,Josh Bellamy,WR,3200,5.84,547.9452054794519,67,61,0.0,0.0,9999.0
166,Jakeem Grant,WR,3500,6.289999999999999,556.4387917329094,65,62,0.0,0.0,9999.0
167,Hunter Renfrow,WR,3700,6.630000000000001,558.0693815987934,61,63,5.8,0.03,637.9310344827586
168,Richie James,WR,3000,5.3,566.0377358490566,76,64,3.2,0.01,937.5
169,Demarcus Robinson,WR,5200,9.170000000000002,567.0665212649943,43,65,13.3,1.95,390.9774436090226
170,Mack Hollins,WR,3200,5.609999999999999,570.4099821746881,72,66,10.2,0.79,313.72549019607845
171,Zay Jones,WR,3300,5.750000000000001,573.9130434782608,69,67,5.3,0.02,622.6415094339623
172,Damion Willis,WR,3000,5.19,578.0346820809249,77,68,0.0,0.0,9999.0
