Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
55,1768977954,anilprao88 (15/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Darren Fells,TE,0.27%,2.2
55,1768977955,anilprao88 (16/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Larry Fitzgerald,WR,0.26%,5
55,1768977956,anilprao88 (17/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Matt Ryan,QB,0.26%,24.32
55,1768977957,anilprao88 (18/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Devin Singletary,RB,0.26%,17.8
55,1768977958,anilprao88 (19/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Patrick Mahomes,QB,0.25%,14.92
55,1768977959,anilprao88 (20/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Sony Michel,RB,0.24%,1.9
55,1768977960,anilprao88 (21/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Alexander Mattison,FLEX,0.24%,8.4
55,1768977961,anilprao88 (22/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Ryan Griffin,TE,0.23%,1.8
55,1768977962,anilprao88 (23/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,DJ Chark Jr.,WR,0.23%,16.5
55,1768977963,anilprao88 (24/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Noah Fant,TE,0.21%,24.3
55,1768977964,anilprao88 (25/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Baker Mayfield,QB,0.21%,12.98
55,1768977965,anilprao88 (26/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Cole Beasley,WR,0.20%,14.9
55,1768977966,anilprao88 (27/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Kyler Murray,QB,0.20%,12.96
55,1768977967,anilprao88 (28/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Emmanuel Sanders,WR,0.20%,37.1
55,1768977968,anilprao88 (29/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,John Brown,WR,0.20%,5.6
55,1768977969,anilprao88 (30/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Mark Andrews,TE,0.19%,2.4
55,1768977970,anilprao88 (31/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Carlos Hyde,FLEX,0.18%,9.8
55,1768977971,anilprao88 (32/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Sammy Watkins,FLEX,0.17%,9
55,1768977972,anilprao88 (33/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Dede Westbrook,WR,0.17%,8.5
55,1768977973,anilprao88 (34/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Russell Gage,FLEX,0.16%,3.7
55,1768977974,anilprao88 (35/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,O.J. Howard,TE,0.16%,11.3
55,1768977975,anilprao88 (36/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jimmy Garoppolo,QB,0.15%,32.06
55,1768977976,anilprao88 (37/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jonnu Smith,TE,0.15%,11.9
55,1768977977,anilprao88 (38/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Marcus Johnson,WR,0.15%,22.5
55,1768977978,anilprao88 (39/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jaylen Samuels,RB,0.14%,5.4
55,1768977979,anilprao88 (40/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Falcons ,DST,0.13%,14
55,1768977980,anilprao88 (41/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jimmy Graham,TE,0.12%,7.9
55,1768977981,anilprao88 (42/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,David Blough,QB,0.12%,10.2
55,1768977982,anilprao88 (43/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Darwin Thompson,RB,0.11%,8.3
55,1768977983,anilprao88 (44/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jakobi Meyers,WR,0.10%,4.5
55,1768977984,anilprao88 (45/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Patriots ,DST,0.10%,7
55,1768977985,anilprao88 (46/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Saints ,DST,0.09%,1
55,1768977986,anilprao88 (47/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Terry McLaurin,WR,0.09%,15.7
55,1768977987,anilprao88 (48/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Gardner Minshew II,QB,0.09%,13.58
55,1768977988,anilprao88 (49/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Kelvin Harmon,WR,0.09%,4
55,1768977989,anilprao88 (50/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Olabisi Johnson,WR,0.09%,7.9
55,1768977990,anilprao88 (51/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Austin Hooper,TE,0.09%,5.2
55,1768977991,anilprao88 (52/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Devlin Hodges,QB,0.08%,13.48
55,1768977992,anilprao88 (53/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Drew Lock,QB,0.08%,27.86
55,1768977993,anilprao88 (54/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Mecole Hardman,WR,0.08%,11.8
55,1768977994,anilprao88 (55/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Allen Hurns,WR,0.08%,11.8
55,1768977995,anilprao88 (56/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jaguars ,DST,0.07%,-3
55,1768977996,anilprao88 (57/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Ty Montgomery,RB,0.07%,9.1
55,1768977997,anilprao88 (58/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Hayden Hurst,FLEX,0.06%,16.3
55,1768977998,anilprao88 (59/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Logan Thomas,TE,0.06%,4.1
55,1768977999,anilprao88 (60/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Marlon Mack,RB,0.06%,9.8
55,1768978000,anilprao88 (61/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Gus Edwards,FLEX,0.06%,2
55,1768978001,anilprao88 (62/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Raheem Mostert,RB,0.06%,24.9
55,1768978002,anilprao88 (63/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Josh Allen,QB,0.06%,11.74
55,1768978003,anilprao88 (64/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Bo Scarbrough,RB,0.06%,8
55,1768978004,anilprao88 (65/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Kendrick Bourne,WR,0.06%,16.8
55,1768978005,anilprao88 (66/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Tyler Eifert,TE,0.06%,8.9
55,1768978006,anilprao88 (67/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Will Fuller V,WR,0.05%,0
55,1768978007,anilprao88 (68/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Adrian Peterson,RB,0.05%,13.6
55,1768978008,anilprao88 (69/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Marquise Brown,WR,0.05%,2.8
55,1768978009,anilprao88 (70/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Ronald Jones II,FLEX,0.05%,9.9
55,1768978010,anilprao88 (71/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Phillip Dorsett II,WR,0.05%,0
55,1768978011,anilprao88 (72/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Willie Snead IV,WR,0.05%,10.3
55,1768978012,anilprao88 (73/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Albert Wilson,WR,0.04%,1.5
55,1768978013,anilprao88 (74/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Geronimo Allison,WR,0.04%,2.1
55,1768978014,anilprao88 (75/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,N'Keal Harry,WR,0.04%,2.2
55,1768978015,anilprao88 (76/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Philip Rivers,QB,0.04%,27.56
55,1768978016,anilprao88 (77/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Chris Conley,WR,0.03%,1.7
55,1768978017,anilprao88 (78/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Tevin Coleman,FLEX,0.03%,0.6
55,1768978018,anilprao88 (79/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Dolphins ,DST,0.03%,3
55,1768978019,anilprao88 (80/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Chris Thompson,RB,0.03%,11.3
55,1768978020,anilprao88 (81/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Demarcus Robinson,WR,0.03%,2.2
55,1768978021,anilprao88 (82/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Mohamed Sanu,FLEX,0.03%,2.3
55,1768978022,anilprao88 (83/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Raiders ,DST,0.03%,-2
55,1768978023,anilprao88 (84/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Bills ,DST,0.03%,3
55,1768978024,anilprao88 (85/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Josh Jacobs,RB,0.02%,0
55,1768978025,anilprao88 (86/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Broncos ,DST,0.02%,15
55,1768978026,anilprao88 (87/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,C.J. Uzomah,TE,0.02%,1.4
55,1768978027,anilprao88 (88/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,DeAndre Washington,RB,0.02%,21.6
55,1768978028,anilprao88 (89/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Cameron Brate,FLEX,0.02%,13
55,1768978029,anilprao88 (90/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,KeeSean Johnson,WR,0.02%,0
55,1768978030,anilprao88 (91/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Isaiah McKenzie,WR,0.02%,5.5
55,1768978031,anilprao88 (92/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Dawson Knox,FLEX,0.02%,4.7
55,1768978032,anilprao88 (93/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,David Johnson,RB,0.02%,13.3
55,1768978033,anilprao88 (94/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Matt Breida,RB,0.02%,6.8
55,1768978034,anilprao88 (95/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Ross Travis,FLEX,0.02%,1.1
55,1768978035,anilprao88 (96/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jeremy Sprinkle,TE,0.02%,0
55,1768978036,anilprao88 (97/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Marquez Valdes-Scantling,WR,0.02%,0
55,1768978037,anilprao88 (98/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jalen Richard,FLEX,0.02%,6.6
55,1768978038,anilprao88 (99/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Keke Coutee,WR,0.02%,10.8
55,1768978039,anilprao88 (100/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Ben Watson,TE,0.02%,1.7
55,1768978040,anilprao88 (101/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Qadree Ollison,FLEX,0.02%,0.6
55,1768978041,anilprao88 (102/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Nyheim Hines,FLEX,0.02%,5.5
55,1768978042,anilprao88 (103/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Anthony Firkser,TE,0.01%,4.9
55,1768978043,anilprao88 (104/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jarius Wright,WR,0.01%,7
55,1768978044,anilprao88 (105/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Christian Blake,WR,0.01%,0
55,1768978045,anilprao88 (106/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,A.J. Green,FLEX,0.01%,0
55,1768978046,anilprao88 (107/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Miles Boykin,FLEX,0.01%,0
55,1768978047,anilprao88 (108/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Jordan Thomas,TE,0.01%,0
55,1768978048,anilprao88 (109/150),0,177.88,QB Deshaun Watson RB Christian McCaffrey FLEX Devonta Freeman RB Bilal Powell WR Michael Thomas WR DeAndre Hopkins WR Kenny Stills TE Ian Thomas DST Colts ,,Ted Ginn Jr.,WR,0.01%,9
