QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),T.Y. Hilton (15958431),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),WAS Football Team  (15958908),49500.0,103.92514285714284,130.3417142857143,157.62785714285715,1870,2225,1337,5432,2173
Jared Goff (15958106),Alvin Kamara (15958163),Dalvin Cook (15958161),T.Y. Hilton (15958431),Chad Hansen (15958463),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,103.34957142857144,130.33957142857145,156.48514285714288,2153,2226,1773,6152,2443
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),T.Y. Hilton (15958431),Denzel Mims (15958493),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,101.76957142857142,130.33957142857142,159.47514285714288,2503,2227,602,5332,2124
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Damiere Byrd (15958475),T.Y. Hilton (15958431),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,105.45814285714286,130.3367142857143,154.68085714285715,922,2228,2271,5421,2169
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),Chad Hansen (15958463),Keke Coutee (15958435),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,103.46814285714285,130.3367142857143,156.97085714285714,2083,2229,1592,5904,2373
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Akins (15958755),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,105.24314285714286,130.3367142857143,157.04085714285713,1044,2230,1563,4837,1831
Tom Brady (15958105),Alvin Kamara (15958163),Kenyan Drake (15958197),Chad Hansen (15958463),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,100.95514285714285,130.3317142857143,161.58785714285713,2547,2231,125,4903,1872
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),Cardinals  (15958905),49800.0,104.45957142857144,130.32957142857146,158.10014285714288,1563,2232,1136,4931,1898
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,105.30457142857144,130.32957142857143,155.02014285714287,1012,2233,2200,5445,2179
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Corey Davis (15958425),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Akins (15958755),Kenyan Drake (15958197),Cardinals  (15958905),50000.0,103.67457142857143,130.32957142857143,159.25014285714286,2008,2234,675,4917,1885
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Damiere Byrd (15958475),Corey Davis (15958425),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,103.88957142857143,130.32957142857143,156.89014285714288,1887,2235,1622,5744,2316
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Denzel Mims (15958493),Dallas Goedert (15958715),Corey Davis (15958425),WAS Football Team  (15958908),49500.0,103.24814285714285,130.3267142857143,157.26585714285713,2183,2236,1489,5908,2375
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,103.05814285714285,130.3267142857143,159.85085714285717,2249,2237,488,4974,1923
Jared Goff (15958106),Alvin Kamara (15958163),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,103.02814285714285,130.32671428571427,156.80585714285715,2261,2238,1662,6161,2447
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,102.78814285714284,130.32671428571427,162.59085714285715,2346,2239,48,4633,1697
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Corey Davis (15958425),Keke Coutee (15958435),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,105.49157142857143,130.32457142857143,153.33214285714286,896,2240,2488,5624,2258
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Chad Hansen (15958463),Corey Davis (15958425),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),49500.0,106.44757142857145,130.32457142857143,153.11414285714287,414,2241,2505,5160,2037
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49600.0,103.41157142857142,130.32457142857143,156.77714285714288,2116,2242,1672,6030,2405
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),Corey Davis (15958425),Keke Coutee (15958435),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,103.88114285714286,130.32171428571428,159.39985714285714,1895,2243,626,4764,1790
Tom Brady (15958105),Alvin Kamara (15958163),Kenyan Drake (15958197),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,103.86514285714284,130.32171428571428,156.08785714285713,1905,2244,1904,6053,2412
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Jordan Akins (15958755),CeeDee Lamb (15958449),WAS Football Team  (15958908),49800.0,106.31514285714286,130.32171428571428,156.44785714285715,489,2245,1787,4521,1629
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Chad Hansen (15958463),Corey Davis (15958425),Jordan Akins (15958755),Keke Coutee (15958435),WAS Football Team  (15958908),49700.0,105.49014285714284,130.32171428571428,155.72785714285715,898,2246,2018,5162,2038
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Chad Hansen (15958463),Keke Coutee (15958435),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,103.89514285714284,130.32171428571428,159.13285714285715,1884,2247,724,4855,1841
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),Chad Hansen (15958463),Corey Davis (15958425),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,105.51114285714286,130.32171428571428,155.16985714285713,886,2248,2157,5291,2107
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,104.91457142857143,130.31957142857144,154.58514285714287,1271,2249,2299,5819,2349
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),CeeDee Lamb (15958449),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,105.73957142857142,130.31957142857144,155.30514285714287,767,2250,2117,5134,2018
Jared Goff (15958106),Alvin Kamara (15958163),Dalvin Cook (15958161),Anthony Miller (15958497),Corey Davis (15958425),Keke Coutee (15958435),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,101.85814285714284,130.3167142857143,158.23585714285713,2491,2251,1087,5829,2353
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),Chad Hansen (15958463),Keke Coutee (15958435),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,103.97814285714284,130.31671428571428,156.64085714285713,1836,2252,1725,5813,2345
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Damiere Byrd (15958475),T.Y. Hilton (15958431),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,105.96814285714285,130.31671428571428,154.35085714285714,645,2253,2354,5252,2087
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),Chad Hansen (15958463),CeeDee Lamb (15958449),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),49700.0,103.48657142857144,130.31457142857144,156.64714285714285,2077,2254,1724,6055,2415
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Dalton Schultz (15958735),CeeDee Lamb (15958449),Cardinals  (15958905),49600.0,105.74257142857145,130.31457142857144,155.81414285714285,765,2255,1996,5016,1946
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49500.0,106.32157142857145,130.31457142857144,151.27714285714285,482,2256,2556,5294,2109
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Corey Davis (15958425),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Akins (15958755),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,104.92514285714284,130.3117142857143,157.41785714285714,1262,2257,1424,4943,1903
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Denzel Mims (15958493),CeeDee Lamb (15958449),Keke Coutee (15958435),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,102.49514285714287,130.3117142857143,160.11285714285714,2399,2258,415,5072,1980
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Damiere Byrd (15958475),Corey Davis (15958425),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,104.39957142857143,130.30957142857145,156.56014285714286,1599,2259,1747,5605,2250
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dalton Schultz (15958735),Keke Coutee (15958435),Cardinals  (15958905),50000.0,104.20957142857144,130.30957142857145,157.2851428571429,1736,2260,1485,5481,2197
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,102.45957142857142,130.30957142857142,160.13514285714285,2406,2261,411,5078,1983
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),T.Y. Hilton (15958431),Keke Coutee (15958435),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,103.74314285714286,130.3067142857143,154.61085714285716,1980,2262,2293,6535,2523
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Hayden Hurst (15958729),Keke Coutee (15958435),WAS Football Team  (15958908),49500.0,104.91814285714287,130.3067142857143,159.37085714285715,1265,2263,636,4164,1410
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Reed (15958733),CeeDee Lamb (15958449),Cardinals  (15958905),49500.0,105.33257142857144,130.30457142857145,158.69414285714288,993,2264,889,4146,1402
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Damiere Byrd (15958475),Keke Coutee (15958435),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,102.50657142857142,130.30457142857145,158.31714285714287,2396,2265,1049,5710,2304
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Jordan Reed (15958733),Keke Coutee (15958435),Cardinals  (15958905),49800.0,103.34257142857143,130.30457142857145,160.98414285714284,2156,2266,220,4642,1702
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),Chad Hansen (15958463),Jordan Akins (15958755),Corey Davis (15958425),Cardinals  (15958905),49800.0,105.98657142857144,130.30457142857142,153.99214285714285,627,2267,2410,5304,2115
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Denzel Mims (15958493),Corey Davis (15958425),CeeDee Lamb (15958449),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49500.0,103.70114285714286,130.3017142857143,159.02985714285714,1995,2268,766,5029,1952
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),49800.0,102.74457142857143,130.29957142857145,158.0301428571429,2359,2269,1168,5796,2336
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),Cardinals  (15958905),49500.0,104.73457142857144,130.29957142857145,155.74014285714287,1387,2270,2014,5671,2284
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Jordan Reed (15958733),Keke Coutee (15958435),Cardinals  (15958905),49900.0,103.79957142857143,130.29957142857143,160.16514285714288,1947,2271,403,4621,1687
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Corey Davis (15958425),Keke Coutee (15958435),Dalton Schultz (15958735),Kenyan Drake (15958197),Cardinals  (15958905),49700.0,102.17457142857143,130.29957142857143,156.82014285714286,2465,2272,1656,6393,2492
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),T.Y. Hilton (15958431),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49500.0,103.33314285714286,130.2967142857143,157.49085714285715,2160,2273,1394,5827,2352
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Denzel Mims (15958493),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),49500.0,103.10314285714287,130.2967142857143,156.07585714285713,2231,2274,1910,6415,2498
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Denzel Mims (15958493),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,102.16814285714284,130.2967142857143,160.50085714285714,2468,2275,314,5057,1970
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Corey Davis (15958425),Hayden Hurst (15958729),CeeDee Lamb (15958449),Cardinals  (15958905),49700.0,106.25257142857146,130.29457142857143,155.48414285714284,511,2276,2080,4867,1848
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Chad Hansen (15958463),Corey Davis (15958425),Keke Coutee (15958435),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,104.59657142857142,130.29457142857143,154.96214285714285,1482,2277,2213,5972,2390
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Denzel Mims (15958493),Chad Hansen (15958463),Keke Coutee (15958435),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,102.16657142857143,130.29457142857143,157.65714285714284,2469,2278,1318,6065,2418
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,106.58657142857143,130.29457142857143,152.6721428571429,354,2279,2532,5165,2043
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),Keke Coutee (15958435),WAS Football Team  (15958908),49500.0,102.95114285714286,130.2917142857143,158.17985714285712,2289,2280,1114,5683,2288
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Denzel Mims (15958493),Dalton Schultz (15958735),Corey Davis (15958425),WAS Football Team  (15958908),49500.0,104.81514285714286,130.29171428571428,154.01785714285714,1331,2281,2408,6020,2403
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Denzel Mims (15958493),CeeDee Lamb (15958449),Keke Coutee (15958435),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,103.00514285714286,130.29171428571428,159.78285714285713,2267,2282,515,5064,1974
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Corey Davis (15958425),Jordan Akins (15958755),CeeDee Lamb (15958449),WAS Football Team  (15958908),49700.0,107.00514285714286,130.29171428571428,157.1078571428571,205,2283,1536,4024,1311
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,105.13514285714285,130.29171428571428,156.51285714285714,1121,2284,1758,5163,2040
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Denzel Mims (15958493),Dalton Schultz (15958735),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,104.23957142857144,130.28957142857143,152.87514285714286,1715,2285,2517,6517,2518
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Chad Hansen (15958463),Hayden Hurst (15958729),Keke Coutee (15958435),Cardinals  (15958905),49500.0,104.58957142857145,130.28957142857143,156.91514285714288,1488,2286,1614,5388,2154
Jared Goff (15958106),Alvin Kamara (15958163),Kenyan Drake (15958197),Damiere Byrd (15958475),T.Y. Hilton (15958431),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,100.72957142857143,130.28957142857143,157.95514285714287,2553,2287,1211,6051,2410
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,106.42957142857144,130.28957142857143,155.96514285714287,424,2288,1943,4655,1715
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Kenyan Drake (15958197),Cardinals  (15958905),49600.0,101.76457142857143,130.28957142857143,159.70014285714285,2505,2289,551,5345,2133
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),Damiere Byrd (15958475),T.Y. Hilton (15958431),Dallas Goedert (15958715),Keke Coutee (15958435),WAS Football Team  (15958908),49600.0,103.40814285714285,130.2867142857143,157.36085714285716,2122,2290,1452,5864,2364
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),T.Y. Hilton (15958431),Keke Coutee (15958435),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,104.25314285714285,130.28671428571428,154.28085714285714,1705,2291,2369,6365,2491
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Denzel Mims (15958493),Chad Hansen (15958463),Corey Davis (15958425),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49500.0,103.37257142857143,130.28457142857144,156.57414285714287,2140,2292,1744,6176,2449
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),CeeDee Lamb (15958449),Keke Coutee (15958435),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,103.18514285714286,130.28171428571432,160.77285714285713,2202,2293,247,4742,1776
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Denzel Mims (15958493),Chad Hansen (15958463),Corey Davis (15958425),Jordan Reed (15958733),Keke Coutee (15958435),WAS Football Team  (15958908),49700.0,102.41514285714285,130.2817142857143,159.18785714285713,2417,2294,702,5413,2167
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Damiere Byrd (15958475),Corey Davis (15958425),Keke Coutee (15958435),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,103.42514285714284,130.2817142857143,154.98785714285714,2109,2295,2208,6612,2533
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Denzel Mims (15958493),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,101.83957142857143,130.27957142857144,158.04514285714288,2496,2296,1157,5949,2386
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Denzel Mims (15958493),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49500.0,102.77457142857145,130.27957142857144,153.62014285714287,2350,2297,2458,7105,2557
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Corey Davis (15958425),Keke Coutee (15958435),Hayden Hurst (15958729),Kenyan Drake (15958197),Cardinals  (15958905),49800.0,102.68457142857145,130.27957142857144,156.49014285714287,2371,2298,1770,6439,2500
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),Denzel Mims (15958493),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49600.0,103.82957142857143,130.27957142857144,155.75514285714286,1929,2299,2010,6238,2466
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Chad Hansen (15958463),Corey Davis (15958425),Jordan Akins (15958755),Kenyan Drake (15958197),WAS Football Team  (15958908),49600.0,104.39314285714286,130.2767142857143,157.89585714285712,1603,2300,1230,5133,2017
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Corey Davis (15958425),CeeDee Lamb (15958449),Jordan Reed (15958733),Keke Coutee (15958435),Cardinals  (15958905),49500.0,103.61757142857144,130.27457142857145,158.62414285714289,2023,2301,914,5238,2080
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Denzel Mims (15958493),Chad Hansen (15958463),Keke Coutee (15958435),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,102.67657142857144,130.27457142857142,157.32714285714286,2373,2302,1467,6142,2438
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),T.Y. Hilton (15958431),Denzel Mims (15958493),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,104.66657142857144,130.27457142857142,155.03714285714287,1434,2303,2194,5931,2380
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Akins (15958755),Corey Davis (15958425),Cardinals  (15958905),49700.0,106.67657142857144,130.27457142857142,154.65214285714285,324,2304,2282,4910,1878
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Denzel Mims (15958493),Hayden Hurst (15958729),Corey Davis (15958425),WAS Football Team  (15958908),49600.0,105.32514285714285,130.2717142857143,153.68785714285713,998,2305,2452,5755,2320
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Breshad Perriman (15958483),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,103.01514285714285,130.2717142857143,157.86785714285716,2265,2306,1242,5813,2344
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Denzel Mims (15958493),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49800.0,104.74957142857144,130.26957142857142,152.54514285714288,1374,2307,2537,6218,2460
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),Chad Hansen (15958463),CeeDee Lamb (15958449),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,102.38957142857143,130.26957142857142,158.81514285714286,2423,2308,844,5575,2240
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,102.85814285714284,130.2667142857143,161.16085714285714,2318,2309,188,4815,1819
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),Chad Hansen (15958463),Keke Coutee (15958435),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,102.85657142857143,130.26457142857146,158.31714285714287,2319,2310,1048,5677,2285
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Denzel Mims (15958493),CeeDee Lamb (15958449),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,101.40257142857143,130.26457142857143,160.17914285714286,2525,2311,399,5235,2077
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),CeeDee Lamb (15958449),Keke Coutee (15958435),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,103.69514285714286,130.2617142857143,160.44285714285715,1999,2312,328,4639,1701
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),T.Y. Hilton (15958431),Chad Hansen (15958463),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,104.65114285714287,130.26171428571428,160.22485714285713,1442,2313,391,4146,1403
