Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3529,2333045322,Foxz15,0,127.34,QB Ben Roethlisberger RB Dalvin Cook FLEX James Robinson RB James Conner WR Justin Jefferson WR Diontae Johnson WR Marvin Hall TE Jordan Akins DST Texans ,,,
3529,2337141425,OgCec,0,127.34,QB Justin Herbert RB James Robinson RB David Johnson WR Stefon Diggs WR Adam Thielen WR Jerry Jeudy TE Noah Fant FLEX Evan Engram DST Cardinals ,,,
3529,2339022134,pazman9,0,127.34,QB Justin Herbert RB Derrick Henry RB Clyde Edwards-Helaire WR Justin Jefferson WR Mike Williams FLEX Darius Slayton WR Jerry Jeudy TE T.J. Hockenson DST Titans ,,,
3529,2339074165,therickoutdoors,0,127.34,QB Deshaun Watson RB James Robinson RB Chase Edmonds WR Julio Jones WR Will Fuller V WR John Brown FLEX Darnell Mooney TE Logan Thomas DST Cardinals ,,,
3529,2339581109,alleyesonb,0,127.34,QB Ben Roethlisberger RB Le'Veon Bell RB Devin Singletary WR Stefon Diggs FLEX Chase Claypool WR Brandin Cooks WR Marvin Jones Jr. TE T.J. Hockenson DST Steelers ,,,
3529,2334834331,K-NINEKINGS,0,127.34,QB Justin Herbert RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Keenan Allen WR Tyler Lockett WR DaeSean Hamilton TE Hayden Hurst DST Panthers ,,,
3536,2335776208,rkbannister,0,127.3,QB Russell Wilson RB Clyde Edwards-Helaire FLEX David Montgomery RB Melvin Gordon III WR JuJu Smith-Schuster WR Marquise Brown WR Christian Kirk TE Noah Fant DST Titans ,,,
3536,2336017231,Coachjeffy,0,127.3,QB Derek Carr RB Dalvin Cook RB Chase Edmonds FLEX Julio Jones WR Tyler Lockett WR Marvin Jones Jr. WR Marcus Johnson TE Hayden Hurst DST Texans ,,,
3536,2336013975,Indycorona71,0,127.3,QB Teddy Bridgewater RB James Robinson RB DeeJay Dallas WR DeAndre Hopkins WR DJ Moore FLEX DJ Chark Jr. WR Michael Pittman Jr. TE Jonnu Smith DST Steelers ,,,
3539,2329641517,boiler1315,0,127.24,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX David Johnson WR Julio Jones WR Brandin Cooks WR Marcus Johnson TE Hunter Henry DST Falcons ,,,
3539,2335795541,twindad32,0,127.24,QB Deshaun Watson RB Dalvin Cook RB James Robinson FLEX Justin Jackson WR Tyler Lockett WR Brandin Cooks WR Darnell Mooney TE Hunter Henry DST Falcons ,,,
3539,2337640882,ghettobird408,0,127.24,QB Ben Roethlisberger RB Justin Jackson RB DeeJay Dallas WR Julio Jones WR Terry McLaurin WR JuJu Smith-Schuster FLEX Mecole Hardman TE Hunter Henry DST Steelers ,,,
3539,2337740735,cjacques623,0,127.24,QB Justin Herbert RB James Conner RB DeeJay Dallas WR Will Fuller V WR Brandin Cooks WR Marvin Jones Jr. FLEX Noah Fant TE Evan Engram DST Steelers ,,,
3539,2337805547,Nikebear33,0,127.24,QB Deshaun Watson RB Antonio Gibson RB DeeJay Dallas FLEX Tyler Lockett WR Terry McLaurin WR Chase Claypool WR Brandin Cooks TE Noah Fant DST Cardinals ,,,
3544,2333865283,rlr155,0,127.2,QB Russell Wilson RB James Conner RB DeeJay Dallas WR Julio Jones FLEX Justin Jefferson WR Brandin Cooks WR Tim Patrick TE Hayden Hurst DST Giants ,,,
3544,2337428968,Danpede,0,127.2,QB Derek Carr RB Dalvin Cook RB James Conner FLEX David Johnson WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Hunter Henry DST Vikings ,,,
3544,2339206368,100rings,0,127.2,QB Russell Wilson FLEX Dalvin Cook RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Marcus Johnson WR Christian Blake TE Darren Waller DST WAS Football Team ,,,
3544,2330975910,Blacksox1918,0,127.2,QB Derek Carr FLEX Dalvin Cook RB Antonio Gibson RB Justin Jackson WR Julio Jones WR Brandin Cooks WR Marvin Jones Jr. TE Noah Fant DST Cardinals ,,,
3544,2331679835,volpez7,0,127.2,QB Josh Allen FLEX Dalvin Cook RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Christian Blake TE Albert Okwuegbunam DST Cardinals ,,,
3544,2339713768,tzone8,0,127.2,QB Josh Allen RB David Johnson RB Justin Jackson FLEX DeeJay Dallas WR Stefon Diggs WR Allen Robinson II WR Christian Kirk TE Noah Fant DST Cardinals ,,,
3544,2336963501,ChevChelios,0,127.2,QB Josh Allen FLEX Chase Edmonds RB David Johnson RB DeeJay Dallas WR Stefon Diggs WR Tyler Lockett WR John Brown TE Jonnu Smith DST Cardinals ,,,
3551,2330677570,Preston2015,0,127.12,QB Drew Lock FLEX Dalvin Cook RB Chase Edmonds RB David Johnson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3552,2337842453,Kamikaze305,0,127.1,QB Russell Wilson RB Dalvin Cook RB James Conner WR Tyler Lockett WR Brandin Cooks WR Marvin Jones Jr. FLEX Marcus Johnson TE Logan Thomas DST Texans ,,,
3552,2331740451,robe0536,0,127.1,QB Russell Wilson RB Antonio Gibson RB David Johnson WR Stefon Diggs WR Tyler Lockett FLEX Marvin Jones Jr. WR Jerry Jeudy TE Hunter Henry DST Cardinals ,,,
3552,2335204709,thaphantommenazzz,0,127.1,QB Russell Wilson FLEX Chase Edmonds RB Justin Jackson RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Marvin Jones Jr. TE Hunter Henry DST Vikings ,,,
3552,2337640529,awfulwaffle,0,127.1,QB Russell Wilson RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Irv Smith Jr. DST Vikings ,,,
3552,2338746139,goLALDAL,0,127.1,QB Lamar Jackson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Tyler Lockett WR Marvin Jones Jr. WR Preston Williams TE Hayden Hurst DST Texans ,,,
3552,2339469693,rubadellin,0,127.1,QB Lamar Jackson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Tyler Lockett WR Marvin Jones Jr. WR Preston Williams TE Hayden Hurst DST Texans ,,,
3552,2332285362,TRD1113,0,127.1,QB Derek Carr RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Brandin Cooks WR Diontae Johnson TE Hunter Henry DST Falcons ,,,
3552,2336183204,spfriedman81,0,127.1,QB Russell Wilson RB James Conner RB Justin Jackson WR Stefon Diggs WR Brandin Cooks WR Jerry Jeudy TE T.J. Hockenson FLEX Noah Fant DST Cardinals ,,,
3552,2338624983,Bzmoney,0,127.1,QB Derek Carr RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Brandin Cooks WR Diontae Johnson TE Hunter Henry DST Falcons ,,,
3552,2338932568,Perge,0,127.1,QB Josh Allen FLEX Dalvin Cook RB David Montgomery RB David Johnson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Falcons ,,,
3552,2335633664,shallora,0,127.1,QB Derek Carr RB Chase Edmonds FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Jerry Jeudy TE Darren Waller DST Cardinals ,,,
3552,2339659738,chinepopo37,0,127.1,QB Josh Allen RB James Conner RB David Johnson FLEX Justin Jackson WR Stefon Diggs WR Tyler Lockett WR Jerry Jeudy TE Hayden Hurst DST Vikings ,,,
3564,2337482477,ironmikey12,0,127.06,QB Jake Luton RB Dalvin Cook FLEX Chase Edmonds RB David Johnson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST WAS Football Team ,,,
3565,2330649113,bfoughty,0,127.04,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Josh Jacobs WR Tyler Lockett WR Marvin Jones Jr. WR Marcus Johnson TE Hunter Henry DST Falcons ,,,
3565,2336707774,NYGFan56,0,127.04,QB Deshaun Watson RB Dalvin Cook FLEX Chase Edmonds RB Josh Jacobs WR Tyler Lockett WR Marvin Jones Jr. WR Marcus Johnson TE Hunter Henry DST Falcons ,,,
3567,2334835317,jdinger22,0,127,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR DJ Moore WR Marcus Johnson TE Hunter Henry DST Giants ,,,
3567,2335007122,johnsny,0,127,QB Russell Wilson RB Dalvin Cook RB James Conner WR Chase Claypool FLEX DJ Moore WR Brandin Cooks WR Marvin Jones Jr. TE Lee Smith DST Cardinals ,,,
3567,2335694893,kevin.ferguson31,0,127,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR DJ Moore WR Marcus Johnson TE Hunter Henry DST Giants ,,,
3567,2338242247,benjammin82,0,127,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR DJ Moore WR Marcus Johnson TE Hunter Henry DST Giants ,,,
3567,2338784900,tj3373266312,0,127,QB Derek Carr RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Julio Jones WR Marvin Jones Jr. WR Randall Cobb TE Hunter Henry DST Texans ,,,
3572,2335611440,RicketyCricket,0,126.94,QB Deshaun Watson RB Dalvin Cook FLEX James Conner RB Chase Edmonds WR Julio Jones WR Cole Beasley WR Marcus Johnson TE Irv Smith Jr. DST Falcons ,,,
3572,2335732445,Later_Gator,0,126.94,QB Deshaun Watson RB James Conner RB Josh Jacobs FLEX Jordan Howard WR Julio Jones WR Keenan Allen WR Chase Claypool TE Irv Smith Jr. DST Cardinals ,,,
3572,2339012673,GPlo_23,0,126.94,QB Matthew Stafford RB Chase Edmonds RB DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Marvin Jones Jr. FLEX Jerry Jeudy TE Logan Thomas DST WAS Football Team ,,,
3572,2339108985,mrzoo42,0,126.94,QB Justin Herbert RB Derrick Henry RB D'Andre Swift WR Stefon Diggs WR Keenan Allen WR Diontae Johnson TE Eric Ebron FLEX Trey Burton DST Cardinals ,,,
3576,2329713567,Bears133,0,126.92,QB Drew Lock RB Chase Edmonds FLEX Josh Jacobs RB David Johnson WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Evan Engram DST Giants ,,,
3576,2330243354,melloff55,0,126.92,QB Kyler Murray RB Chase Edmonds RB Justin Jackson WR DeAndre Hopkins WR Tyler Lockett WR Jerry Jeudy FLEX Larry Fitzgerald TE Hunter Henry DST Titans ,,,
3578,2334509253,Modded1,0,126.9,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Steven Sims Jr. TE Irv Smith Jr. DST Falcons ,,,
3578,2337093114,xjake42,0,126.9,QB Derek Carr RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Keenan Allen WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST WAS Football Team ,,,
3578,2337925932,JDUdell,0,126.9,QB Josh Allen RB Chase Edmonds RB Justin Jackson WR Julio Jones FLEX Tyler Lockett WR Sterling Shepard WR Jerry Jeudy TE Noah Fant DST Texans ,,,
3581,2336387340,The_Turbochargers,0,126.88,QB Patrick Mahomes RB Chase Edmonds RB Antonio Gibson WR Julio Jones WR Diontae Johnson FLEX Mecole Hardman WR John Brown TE Noah Fant DST Texans ,,,
3581,2336974304,BryansAllIn,0,126.88,QB Patrick Mahomes RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Tyler Lockett WR Diontae Johnson WR Marcus Johnson TE Hunter Henry DST Titans ,,,
3583,2336155662,bedmunds19,0,126.84,QB Justin Herbert RB Dalvin Cook RB Le'Veon Bell WR DK Metcalf WR Chase Claypool WR Cole Beasley FLEX Henry Ruggs III TE Jordan Akins DST Falcons ,,,
3583,2338436309,Mattina1971,0,126.84,QB Matthew Stafford RB Dalvin Cook RB Chase Edmonds FLEX Zack Moss WR Adam Thielen WR Brandin Cooks WR Marvin Jones Jr. TE Jonnu Smith DST Cowboys ,,,
3583,2332538172,djfinva,0,126.84,QB Deshaun Watson FLEX Dalvin Cook RB Josh Jacobs RB David Montgomery WR Chase Claypool WR Darius Slayton WR Randall Cobb TE Mark Andrews DST Giants ,,,
3583,2337795584,rickpersic,0,126.84,QB Deshaun Watson FLEX Chase Edmonds RB David Montgomery RB Justin Jackson WR Will Fuller V WR Terry McLaurin WR Cole Beasley TE Hayden Hurst DST Giants ,,,
3583,2338127380,Alamocitystang,0,126.84,QB Justin Herbert RB Chase Edmonds FLEX David Montgomery RB David Johnson WR Tyler Lockett WR Terry McLaurin WR Curtis Samuel TE Noah Fant DST Dolphins ,,,
3583,2338931601,TwoZigZagZ,0,126.84,QB Justin Herbert RB Clyde Edwards-Helaire RB David Johnson WR Keenan Allen WR Terry McLaurin WR Cole Beasley TE Noah Fant FLEX Eric Ebron DST WAS Football Team ,,,
3589,2338387171,iggypop07,0,126.8,QB Josh Allen RB James Conner FLEX Antonio Gibson RB DeeJay Dallas WR Stefon Diggs WR Brandin Cooks WR DeVante Parker TE Jordan Akins DST Chiefs ,,,
3589,2334553139,mattbullard,0,126.8,QB Derek Carr RB Antonio Gibson RB David Johnson WR DeAndre Hopkins WR Julio Jones FLEX DJ Chark Jr. WR Jerry Jeudy TE Eric Ebron DST Texans ,,,
3589,2339839761,jd123433,0,126.8,QB Russell Wilson RB James Conner RB Chase Edmonds WR Tyler Lockett WR Terry McLaurin FLEX Jerry Jeudy WR Russell Gage TE Logan Thomas DST Vikings ,,,
3589,2330834241,Rockett26,0,126.8,QB Josh Allen FLEX James Conner RB Chase Edmonds RB Justin Jackson WR Stefon Diggs WR Brandin Cooks WR Sterling Shepard TE Jonnu Smith DST Dolphins ,,,
3593,2337978681,wduda83,0,126.78,QB Kyle Allen RB Dalvin Cook RB Chase Edmonds FLEX Tyler Lockett WR Terry McLaurin WR Brandin Cooks WR Darius Slayton TE Albert Okwuegbunam DST Titans ,,,
3594,2334831499,clickclack4,0,126.76,QB Matt Ryan RB Chase Edmonds RB DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Tyler Lockett FLEX Darnell Mooney TE Hayden Hurst DST Vikings ,,,
3595,2334560240,bradwile,0,126.74,QB Deshaun Watson RB Dalvin Cook RB David Johnson FLEX Justin Jackson WR Stefon Diggs WR Diontae Johnson WR Darnell Mooney TE Noah Fant DST Texans ,,,
3595,2339636310,jmoswalt,0,126.74,QB Deshaun Watson RB Antonio Gibson RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Brandin Cooks FLEX Darnell Mooney TE Darren Waller DST Vikings ,,,
3597,2339727201,fuzzmaster,0,126.72,QB Drew Lock RB Chase Edmonds FLEX Antonio Gibson RB David Montgomery WR Stefon Diggs WR Julio Jones WR Darnell Mooney TE Noah Fant DST WAS Football Team ,,,
3597,2336411870,jgipe69,0,126.72,QB Drew Lock RB James Conner RB Chase Edmonds FLEX DeeJay Dallas WR Tyler Lockett WR Will Fuller V WR Marvin Jones Jr. TE Noah Fant DST Giants ,,,
3599,2331002218,Peyton2859,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2332403686,Phizza13,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2332540405,deuces_wild,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2335487792,Jhaas210,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2336405518,Texasballa23,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2336570169,TheBestTeamHB,0,126.7,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2336666865,Shaden123,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2336744917,FSU-Noles,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2336813943,zevd14,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2338243327,gregob19,0,126.7,QB Lamar Jackson RB Dalvin Cook RB Tony Pollard WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. FLEX Laviska Shenault Jr. TE Noah Fant DST Giants ,,,
3599,2338523469,jordanrq,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2338735231,Tman9032,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2339480279,Bahlhogs,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2339821783,Aldahir21,0,126.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Falcons ,,,
3599,2335012131,Jsamm422,0,126.7,QB Josh Allen FLEX Chase Edmonds RB Justin Jackson RB DeeJay Dallas WR Stefon Diggs WR Tyler Lockett WR Sterling Shepard TE Noah Fant DST Giants ,,,
3599,2337949160,nobleshadow7,0,126.7,QB Josh Allen RB James Conner FLEX Chase Edmonds RB David Johnson WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Hayden Hurst DST Vikings ,,,
3615,2338311638,aj_Illini,0,126.64,QB Deshaun Watson RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Julio Jones WR Darnell Mooney WR Marcus Johnson TE Hunter Henry DST Dolphins ,,,
3615,2339140036,jcannonstar,0,126.64,QB Deshaun Watson FLEX James Conner RB Chase Edmonds RB DeeJay Dallas WR Allen Robinson II WR Marvin Jones Jr. WR Jerry Jeudy TE Evan Engram DST Cardinals ,,,
3615,2336636634,BillyDinsmore,0,126.64,QB Justin Herbert RB Antonio Gibson RB David Johnson WR Keenan Allen WR JuJu Smith-Schuster FLEX John Brown WR Russell Gage TE Noah Fant DST Steelers ,,,
3618,2334231181,clb1407,0,126.6,QB Derek Carr RB Dalvin Cook FLEX Derrick Henry RB James Conner WR Julio Jones WR Jerry Jeudy WR Marvin Hall TE Anthony Firkser DST Falcons ,,,
3618,2334512264,grandepapi34,0,126.6,QB Derek Carr RB Dalvin Cook RB James Conner WR Julio Jones WR Keenan Allen FLEX Tyler Lockett WR Christian Blake TE Will Dissly DST Falcons ,,,
3618,2336924778,mkuehn8383,0,126.6,QB Kirk Cousins FLEX Christian McCaffrey RB Todd Gurley II RB Melvin Gordon III WR Justin Jefferson WR Jerry Jeudy WR Randall Cobb TE Noah Fant DST Chiefs ,,,
3621,2334834434,boyatsis23,0,126.54,QB Deshaun Watson RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Brandin Cooks WR Diontae Johnson WR Marcus Johnson TE Noah Fant DST Cardinals ,,,
3621,2333830066,Gumpfer26,0,126.54,QB Justin Herbert FLEX Dalvin Cook RB Justin Jackson RB J.K. Dobbins WR Julio Jones WR Tyler Lockett WR Sterling Shepard TE Hunter Henry DST Vikings ,,,
3621,2336947542,amazins86,0,126.54,QB Deshaun Watson RB Derrick Henry RB J.K. Dobbins WR Tyler Lockett WR Will Fuller V FLEX Curtis Samuel WR Darnell Mooney TE T.J. Hockenson DST Texans ,,,
3621,2339749489,Blaze002,0,126.54,QB Justin Herbert RB Dalvin Cook RB Wayne Gallman Jr. FLEX Nyheim Hines WR DeAndre Hopkins WR Justin Jefferson WR DeVante Parker TE Trey Burton DST Dolphins ,,,
3625,2330446967,UncleEbenezer,0,126.52,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Noah Fant DST Texans ,,,
3625,2336880541,Rynosaur87,0,126.52,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Noah Fant DST Texans ,,,
3625,2338878623,DemolitionCrew,0,126.52,QB Drew Lock RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Noah Fant DST Texans ,,,
3628,2334224874,mike_tuck_7,0,126.5,QB Josh Allen FLEX Clyde Edwards-Helaire RB Justin Jackson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Terry McLaurin TE Hunter Henry DST Lions ,,,
3628,2336726154,heels930,0,126.5,QB Josh Allen RB Chase Edmonds RB Josh Jacobs FLEX David Johnson WR Julio Jones WR Tyler Lockett WR John Brown TE Irv Smith Jr. DST Falcons ,,,
3628,2337159790,hautekarl,0,126.5,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Albert Okwuegbunam DST Texans ,,,
3628,2337201123,retrac0725,0,126.5,QB Russell Wilson RB Joshua Kelley RB Tony Pollard WR DeAndre Hopkins WR DK Metcalf FLEX Terry McLaurin WR Keelan Cole TE Evan Engram DST Cardinals ,,,
3632,2336933582,golfman1990,0,126.46,QB Matt Ryan RB Dalvin Cook FLEX James Conner RB Justin Jackson WR Julio Jones WR Diontae Johnson WR Danny Amendola TE Noah Fant DST Texans ,,,
3633,2336116735,dkinder86,0,126.42,QB Drew Lock RB Chase Edmonds RB Josh Jacobs WR Julio Jones FLEX Keenan Allen WR Tyler Lockett WR Marcus Johnson TE Noah Fant DST Texans ,,,
3634,2335786076,thecobman21,0,126.4,QB Josh Allen RB James Conner FLEX Chase Edmonds RB David Johnson WR Keenan Allen WR Tyler Lockett WR Jakeem Grant TE Hayden Hurst DST Giants ,,,
3634,2338653384,mightymite45,0,126.4,QB Ryan Fitzpatrick RB Dalvin Cook RB DeeJay Dallas WR Allen Robinson II FLEX Adam Thielen WR Cole Beasley WR Christian Kirk TE Hayden Hurst DST Colts ,,,
3634,2339896879,messiahmall7,0,126.4,QB Derek Carr RB Dalvin Cook FLEX Josh Jacobs RB David Johnson WR Tyler Lockett WR Amari Cooper WR CeeDee Lamb TE Hayden Hurst DST Raiders ,,,
3634,2335773216,gnbrvths,0,126.4,QB Josh Allen FLEX Chase Edmonds RB David Johnson RB Justin Jackson WR Julio Jones WR Keenan Allen WR Russell Gage TE Hayden Hurst DST Giants ,,,
3638,2337088143,Gary_Loehr_Sr,0,126.34,QB Justin Herbert RB Dalvin Cook RB Derrick Henry FLEX Justin Jackson WR Tyler Lockett WR Brandin Cooks WR Mecole Hardman TE Tyler Eifert DST Vikings ,,,
3638,2333975885,jbun,0,126.34,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Julio Jones WR Tyler Lockett WR Brandin Cooks WR Marcus Johnson TE Jack Doyle DST Falcons ,,,
3638,2335142315,bignumber55,0,126.34,QB Justin Herbert RB Derrick Henry RB David Johnson FLEX DeeJay Dallas WR Julio Jones WR Keenan Allen WR Danny Amendola TE Irv Smith Jr. DST WAS Football Team ,,,
