Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13401,2339006486,Al_Pishcopter,0,115.8,QB Josh Allen RB James Robinson RB James Conner FLEX David Johnson WR Stefon Diggs WR Marvin Jones Jr. WR Tim Patrick TE Greg Olsen DST Cardinals ,,,
13401,2337519864,RChiesa,0,115.8,QB Russell Wilson RB Chase Edmonds RB Nyheim Hines WR Julio Jones WR Chase Claypool FLEX Tim Patrick WR Sterling Shepard TE Logan Thomas DST Steelers ,,,
13401,2338298827,coheedrodeo,0,115.8,QB Josh Allen RB James Conner RB Chase Edmonds FLEX Josh Jacobs WR Tyler Lockett WR Chase Claypool WR Marcus Johnson TE Noah Fant DST Giants ,,,
13401,2339261797,PatriotsAce1,0,115.8,QB Russell Wilson RB Chase Edmonds RB Travis Homer WR Stefon Diggs WR Tyler Lockett WR Brandin Cooks FLEX Cole Beasley TE Jordan Akins DST Texans ,,,
13401,2338721970,jwill81589,0,115.8,QB Josh Allen RB Justin Jackson RB Gus Edwards WR Stefon Diggs WR Tyler Lockett WR Cole Beasley TE Noah Fant FLEX Hayden Hurst DST Steelers ,,,
13401,2339128629,hart132,0,115.8,QB Josh Allen RB David Johnson RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Tyler Lockett FLEX Hayden Hurst TE Dalton Schultz DST Colts ,,,
13407,2337935862,ao43,0,115.76,QB Matt Ryan RB Chase Edmonds RB Josh Jacobs FLEX Justin Jackson WR Tyler Lockett WR Terry McLaurin WR Diontae Johnson TE Hayden Hurst DST Texans ,,,
13408,2329903823,aintthatcasey,0,115.74,QB Ben Roethlisberger RB Clyde Edwards-Helaire RB David Johnson WR DeAndre Hopkins WR Terry McLaurin FLEX Justin Jefferson WR KJ Hamler TE Tyler Eifert DST Steelers ,,,
13408,2331036856,becksox44,0,115.74,QB Justin Herbert RB Chase Edmonds FLEX Justin Jackson RB DeeJay Dallas WR Keenan Allen WR Adam Thielen WR Gabriel Davis TE Noah Fant DST Steelers ,,,
13408,2336796012,jond21,0,115.74,QB Deshaun Watson RB Dalvin Cook FLEX Clyde Edwards-Helaire RB Justin Jackson WR Chase Claypool WR Cole Beasley WR Randall Cobb TE Darren Fells DST WAS Football Team ,,,
13408,2338568500,Sammy2484,0,115.74,QB Justin Herbert RB James Robinson RB Justin Jackson WR Allen Robinson II WR JuJu Smith-Schuster WR Justin Jefferson FLEX CeeDee Lamb TE Noah Fant DST Jaguars ,,,
13408,2335330515,goose1981,0,115.74,QB Deshaun Watson RB James Robinson RB Le'Veon Bell FLEX DeAndre Hopkins WR Brandin Cooks WR John Brown WR Danny Amendola TE Jonnu Smith DST Steelers ,,,
13408,2337899795,darrenmccrory1029,0,115.74,QB Deshaun Watson RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Allen Robinson II WR Brandin Cooks WR Marcus Johnson TE Noah Fant DST Cardinals ,,,
13408,2337963878,tshropsh,0,115.74,QB Justin Herbert RB James Conner RB J.K. Dobbins WR Julio Jones WR A.J. Brown WR Justin Jefferson FLEX Sterling Shepard TE Jonnu Smith DST Dolphins ,,,
13408,2338750061,tbell11,0,115.74,QB Justin Herbert RB James Conner RB Justin Jackson WR Julio Jones FLEX Cole Beasley WR Marvin Jones Jr. WR Jerry Jeudy TE Hayden Hurst DST Steelers ,,,
13416,2330442552,wilks4428,0,115.7,QB Josh Allen RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Tyler Lockett WR Cole Beasley WR Marvin Hall TE Logan Thomas DST Texans ,,,
13416,2334400179,bdhouston,0,115.7,QB Josh Allen RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett FLEX Cole Beasley WR Marvin Jones Jr. TE Hunter Henry DST Giants ,,,
13416,2336907934,bondsa1001,0,115.7,QB Derek Carr RB James Conner RB Chase Edmonds FLEX Tony Pollard WR Stefon Diggs WR Keenan Allen WR Tyler Lockett TE Irv Smith Jr. DST Falcons ,,,
13419,2335044739,ajboolin,0,115.66,QB Matt Ryan RB James Conner RB DeeJay Dallas WR Julio Jones WR A.J. Brown WR Marvin Jones Jr. FLEX Darnell Mooney TE Hunter Henry DST Steelers ,,,
13420,2337648788,Chase.Nelson8,0,115.64,QB Justin Herbert RB Chase Edmonds RB Justin Jackson WR Allen Robinson II WR Tyler Lockett WR Marvin Jones Jr. FLEX Jerry Jeudy TE Noah Fant DST WAS Football Team ,,,
13420,2334725774,zbosco3,0,115.64,QB Ben Roethlisberger RB James Conner FLEX David Johnson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Jerry Jeudy TE Hayden Hurst DST Texans ,,,
13420,2339065076,hcalhoun1,0,115.64,QB Justin Herbert RB James Conner FLEX DeeJay Dallas RB J.K. Dobbins WR Tyler Lockett WR Christian Kirk WR Marvin Jones Jr. TE Hayden Hurst DST Steelers ,,,
13420,2337539737,cvhitsquad04,0,115.64,QB Deshaun Watson RB James Conner RB Chase Edmonds WR Tyler Lockett WR Brandin Cooks FLEX DeVante Parker WR Sterling Shepard TE Hayden Hurst DST Giants ,,,
13424,2337996725,Bluecrew07,0,115.62,QB Drew Lock RB James Conner RB Chase Edmonds WR Julio Jones FLEX Keenan Allen WR Tyler Lockett WR Marcus Johnson TE Noah Fant DST Falcons ,,,
13425,2337415236,brianheriford,0,115.6,QB Russell Wilson RB Zack Moss RB DeeJay Dallas FLEX Julio Jones WR A.J. Brown WR Marvin Jones Jr. WR Darius Slayton TE Mark Andrews DST Chargers ,,,
13425,2338205820,ksox,0,115.6,QB Russell Wilson RB James Robinson RB James Conner WR Keenan Allen WR Tyler Lockett FLEX Darnell Mooney WR Marvin Hall TE Hayden Hurst DST Cardinals ,,,
13425,2338780278,bwo01,0,115.6,QB Russell Wilson RB James Conner RB David Johnson WR Stefon Diggs WR Tyler Lockett FLEX Jerry Jeudy WR Darnell Mooney TE Hunter Henry DST Texans ,,,
13425,2333909353,jjcjclambert,0,115.6,QB Russell Wilson RB Josh Jacobs RB David Johnson WR Julio Jones WR Tyler Lockett WR DJ Moore FLEX Christian Kirk TE Will Dissly DST Giants ,,,
13425,2338805868,ddemmitt,0,115.6,QB Derek Carr RB James Conner RB Justin Jackson WR Stefon Diggs FLEX Julio Jones WR Tyler Lockett WR John Brown TE Jimmy Graham DST Giants ,,,
13425,2339070758,cuttyshark1969,0,115.6,QB Derek Carr RB DeeJay Dallas RB J.K. Dobbins FLEX Stefon Diggs WR Julio Jones WR Tyler Lockett WR Zach Pascal TE Jimmy Graham DST Steelers ,,,
13431,2339815987,INeedThat,0,115.56,QB Jake Luton RB James Robinson RB David Montgomery FLEX Nyheim Hines WR Stefon Diggs WR Brandin Cooks WR Laviska Shenault Jr. TE Darren Waller DST Steelers ,,,
13432,2333775770,Krucik,0,115.54,QB Deshaun Watson RB James Robinson RB James Conner FLEX David Montgomery WR Stefon Diggs WR Jerry Jeudy WR Randall Cobb TE Logan Thomas DST Cardinals ,,,
13432,2334259125,BBQking225,0,115.54,QB Ben Roethlisberger RB James Conner RB Mike Davis FLEX Calvin Ridley WR JuJu Smith-Schuster WR Brandin Cooks WR Christian Kirk TE James O'Shaughnessy DST Dolphins ,,,
13432,2338682181,JRHandyman,0,115.54,QB Ben Roethlisberger RB James Robinson RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Chase Claypool WR Tim Patrick TE Hayden Hurst DST Cardinals ,,,
13432,2338936370,hoghead909,0,115.54,QB Justin Herbert RB James Conner RB Wayne Gallman Jr. WR Stefon Diggs WR Tyler Lockett WR Diontae Johnson FLEX Darnell Mooney TE Darren Waller DST Cardinals ,,,
13432,2337109561,znouhan11,0,115.54,QB Justin Herbert RB James Robinson FLEX Justin Jackson RB DeeJay Dallas WR Stefon Diggs WR Tyler Lockett WR Sterling Shepard TE Evan Engram DST Cardinals ,,,
13432,2338431572,Doogman28,0,115.54,QB Deshaun Watson RB James Conner RB D'Andre Swift FLEX Justin Jackson WR Tyreek Hill WR JuJu Smith-Schuster WR Henry Ruggs III TE Eric Ebron DST WAS Football Team ,,,
13438,2337932493,bartonl,0,115.52,QB Kyler Murray RB Derrick Henry RB Clyde Edwards-Helaire WR DeAndre Hopkins WR Robby Anderson WR Demarcus Robinson TE Evan Engram FLEX Jordan Akins DST Cardinals ,,,
13438,2338356266,johnrada,0,115.52,QB Kyler Murray RB Chase Edmonds RB Justin Jackson FLEX DeeJay Dallas WR Julio Jones WR Corey Davis WR Marvin Jones Jr. TE Mike Gesicki DST Giants ,,,
13440,2337074074,ssalzsieder,0,115.5,QB Russell Wilson RB Chase Edmonds RB Clyde Edwards-Helaire WR DK Metcalf WR Justin Jefferson FLEX Chase Claypool WR Steven Sims Jr. TE Hunter Henry DST Cardinals ,,,
13440,2336716443,legendsofLambeau,0,115.5,QB Josh Allen RB David Johnson FLEX Justin Jackson RB DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Tyler Lockett TE Logan Thomas DST Vikings ,,,
13440,2330138898,macollin34,0,115.5,QB Josh Allen RB David Johnson FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Tyler Lockett TE Hunter Henry DST Falcons ,,,
13440,2335861508,fantasyvoodoo,0,115.5,QB Russell Wilson RB Clyde Edwards-Helaire RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Diontae Johnson FLEX Darnell Mooney TE Darren Waller DST Giants ,,,
13440,2337766938,Marquisd24,0,115.5,QB Kirk Cousins RB Dalvin Cook RB Melvin Gordon III WR DeAndre Hopkins WR Adam Thielen FLEX Marvin Jones Jr. WR Zach Pascal TE Jonnu Smith DST Cowboys ,,,
13440,2337805511,FreeBallinCommando,0,115.5,QB Russell Wilson RB Clyde Edwards-Helaire RB David Johnson FLEX Phillip Lindsay WR Stefon Diggs WR Chase Claypool WR Russell Gage TE T.J. Hockenson DST Giants ,,,
13440,2338601355,DomoFactor,0,115.5,QB Derek Carr RB Derrick Henry RB Le'Veon Bell WR Julio Jones WR Justin Jefferson FLEX Brandin Cooks WR Jerry Jeudy TE Evan Engram DST WAS Football Team ,,,
13440,2330763989,derekmc94,0,115.5,QB Josh Allen RB Dalvin Cook RB David Johnson WR DeAndre Hopkins WR Corey Davis WR Cole Beasley FLEX CeeDee Lamb TE Albert Okwuegbunam DST Cowboys ,,,
13448,2334836311,DeziandRob,0,115.48,QB Patrick Mahomes RB James Robinson FLEX Clyde Edwards-Helaire RB D'Andre Swift WR Julio Jones WR Mecole Hardman WR Willie Snead IV TE Albert Okwuegbunam DST Steelers ,,,
13449,2332618064,bill19699,0,115.44,QB Ben Roethlisberger RB Dalvin Cook RB Kenyan Drake WR DeAndre Hopkins WR Calvin Ridley FLEX Amari Cooper WR Jalen Guyton TE Evan Engram DST Vikings ,,,
13449,2337877355,ck1963,0,115.44,QB Ben Roethlisberger RB Dalvin Cook FLEX James Conner RB David Johnson WR Cole Beasley WR Diontae Johnson WR Marvin Hall TE Logan Thomas DST Steelers ,,,
13449,2339046912,maliky1971,0,115.44,QB Deshaun Watson RB Derrick Henry RB David Johnson WR Will Fuller V WR Robby Anderson WR Chase Claypool FLEX Larry Fitzgerald TE Evan Engram DST Falcons ,,,
13449,2335574498,savant111,0,115.44,QB Justin Herbert FLEX James Conner RB Chase Edmonds RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Marvin Hall TE Dalton Schultz DST Cardinals ,,,
13449,2337061346,KarmaKing81,0,115.44,QB Justin Herbert RB James Conner RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Brandin Cooks WR Marvin Jones Jr. TE Hayden Hurst DST Giants ,,,
13449,2337113848,Boonmoon22,0,115.44,QB Matthew Stafford RB Dalvin Cook FLEX Todd Gurley II RB J.K. Dobbins WR Julio Jones WR Adam Thielen WR KJ Hamler TE Trey Burton DST Colts ,,,
13449,2331417769,birdsoffeather,0,115.44,QB Justin Herbert FLEX James Conner RB Melvin Gordon III RB Justin Jackson WR Stefon Diggs WR Keenan Allen WR Willie Snead IV TE Noah Fant DST Titans ,,,
13449,2337475141,jinxx8,0,115.44,QB Justin Herbert RB James Conner RB Zack Moss WR Justin Jefferson WR Cole Beasley FLEX Christian Kirk WR Willie Snead IV TE T.J. Hockenson DST Steelers ,,,
13449,2337483808,treed1010,0,115.44,QB Deshaun Watson RB James Conner RB David Johnson WR Brandin Cooks WR Cole Beasley WR Christian Kirk TE T.J. Hockenson FLEX Hayden Hurst DST Steelers ,,,
13449,2338041950,crmack,0,115.44,QB Justin Herbert RB Chase Edmonds FLEX David Johnson RB DeeJay Dallas WR Stefon Diggs WR Justin Jefferson WR Marvin Jones Jr. TE Hayden Hurst DST Texans ,,,
13459,2332602278,anthonym311,0,115.42,QB Drew Lock RB Clyde Edwards-Helaire RB David Johnson WR Julio Jones WR Tyler Lockett FLEX Adam Thielen WR Jerry Jeudy TE Noah Fant DST Cardinals ,,,
13460,2336945098,parker_777,0,115.4,QB Derek Carr RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Stefon Diggs WR Adam Thielen WR Marvin Hall TE Logan Thomas DST Giants ,,,
13460,2334493942,swsander783,0,115.4,QB Derek Carr RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marvin Hall TE Hayden Hurst DST Falcons ,,,
13460,2335294753,NWTaxman,0,115.4,QB Derek Carr RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marvin Hall TE Hayden Hurst DST Falcons ,,,
13460,2336595922,TwinDadSquad,0,115.4,QB Derek Carr RB Chase Edmonds RB David Johnson WR Julio Jones FLEX Tyler Lockett WR Marvin Jones Jr. WR Jerry Jeudy TE Evan Engram DST WAS Football Team ,,,
13464,2334761869,enobles,0,115.38,QB Patrick Mahomes RB Todd Gurley II RB Wayne Gallman Jr. WR Tyler Lockett WR A.J. Brown WR Corey Davis FLEX Hunter Renfrow TE Hayden Hurst DST Chiefs ,,,
13465,2332639115,RodFarva007,0,115.36,QB Matt Ryan RB Josh Jacobs RB Melvin Gordon III FLEX Stefon Diggs WR Justin Jefferson WR Chase Claypool WR Mecole Hardman TE Hayden Hurst DST WAS Football Team ,,,
13466,2329878973,Changalang,0,115.34,QB Deshaun Watson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Cowboys ,,,
13466,2335270141,sprothero,0,115.34,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Cowboys ,,,
13466,2335285475,Midfieldtry,0,115.34,QB Deshaun Watson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Cowboys ,,,
13466,2335802423,canuhandle23,0,115.34,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Cowboys ,,,
13466,2336545901,Sooner6787,0,115.34,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Cowboys ,,,
13466,2338758478,ebeimfohr,0,115.34,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Cowboys ,,,
13466,2338976081,balsbc120815,0,115.34,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Cowboys ,,,
13466,2338981832,jim042184,0,115.34,QB Deshaun Watson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Cowboys ,,,
13466,2330683824,scottwell50,0,115.34,QB Deshaun Watson RB James Conner RB David Johnson WR Tyreek Hill WR Will Fuller V WR Cole Beasley FLEX Laviska Shenault Jr. TE Darren Fells DST Giants ,,,
13466,2336567738,andyhiggs,0,115.34,QB Justin Herbert RB Dalvin Cook FLEX James Conner RB David Johnson WR Cole Beasley WR Marvin Jones Jr. WR Russell Gage TE Evan Engram DST Cardinals ,,,
13466,2337553862,KingAaron3,0,115.34,QB Deshaun Watson RB James Conner RB Chase Edmonds FLEX DeeJay Dallas WR Terry McLaurin WR Marvin Jones Jr. WR Mike Williams TE Noah Fant DST Cardinals ,,,
13466,2338141342,apervetich,0,115.34,QB Justin Herbert RB Clyde Edwards-Helaire RB Antonio Gibson WR Tyler Lockett WR Adam Thielen WR Chase Claypool FLEX CeeDee Lamb TE Evan Engram DST Cardinals ,,,
13466,2338473211,SMach255,0,115.34,QB Justin Herbert RB Dalvin Cook RB David Johnson FLEX Jordan Howard WR Tyler Lockett WR JuJu Smith-Schuster WR Corey Davis TE Jordan Akins DST Texans ,,,
13466,2339803666,leefromnapoli,0,115.34,QB Ben Roethlisberger RB Josh Jacobs RB Melvin Gordon III FLEX DeAndre Hopkins WR Julio Jones WR John Brown WR Keelan Cole TE T.J. Hockenson DST Giants ,,,
13466,2330015957,ogo513,0,115.34,QB Ben Roethlisberger RB James Robinson RB David Johnson WR DeAndre Hopkins WR Tyreek Hill WR Willie Snead IV FLEX Hayden Hurst TE Logan Thomas DST Chiefs ,,,
13466,2339808560,jbryant4,0,115.34,QB Deshaun Watson RB Chase Edmonds RB Patrick Laird WR Julio Jones WR Tyler Lockett WR Will Fuller V FLEX Mike Williams TE Jonnu Smith DST Lions ,,,
13482,2337742969,kirkdewitt,0,115.32,QB Tua Tagovailoa RB Dalvin Cook RB Derrick Henry WR Adam Thielen WR Henry Ruggs III FLEX Mecole Hardman WR Randall Cobb TE Eric Ebron DST Titans ,,,
13482,2330065491,52footballoak,0,115.32,QB Ryan Tannehill RB Antonio Gibson RB J.K. Dobbins WR DeAndre Hopkins WR Will Fuller V WR JuJu Smith-Schuster FLEX Nelson Agholor TE T.J. Hockenson DST Cowboys ,,,
13484,2337795639,HeatherT1007,0,115.3,QB Russell Wilson RB J.D. McKissic RB Brian Hill WR Julio Jones WR Allen Robinson II FLEX Adam Thielen WR DeVante Parker TE T.J. Hockenson DST Chargers ,,,
13484,2334850342,dcrules82,0,115.3,QB Russell Wilson RB Dalvin Cook FLEX James Conner RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Jalen Guyton TE Albert Okwuegbunam DST Bills ,,,
13484,2335226829,PatJamesFC,0,115.3,QB Derek Carr RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Steven Sims Jr. TE Noah Fant DST Giants ,,,
13484,2335772220,aggie182,0,115.3,QB Russell Wilson RB Dalvin Cook RB James Conner FLEX Melvin Gordon III WR Cole Beasley WR Marvin Jones Jr. WR Michael Gallup TE Noah Fant DST Cardinals ,,,
13484,2336372168,llynes15,0,115.3,QB Lamar Jackson RB Chase Edmonds RB J.K. Dobbins FLEX Julio Jones WR Marquise Brown WR Jerry Jeudy WR Zach Pascal TE Darren Waller DST Texans ,,,
13484,2336536384,tuckuss,0,115.3,QB Russell Wilson FLEX Dalvin Cook RB James Conner RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Jalen Guyton TE Albert Okwuegbunam DST Bills ,,,
13484,2336818764,mpeters12,0,115.3,QB Russell Wilson RB James Conner RB Clyde Edwards-Helaire FLEX DeeJay Dallas WR Chase Claypool WR DJ Moore WR Brandin Cooks TE Noah Fant DST Titans ,,,
13484,2339734307,Edahl93,0,115.3,QB Derek Carr FLEX Dalvin Cook RB Josh Jacobs RB Clyde Edwards-Helaire WR DeAndre Hopkins WR Corey Davis WR Hunter Renfrow TE Anthony Firkser DST Giants ,,,
13484,2339803299,nervouspervous,0,115.3,QB Josh Allen RB Derrick Henry RB David Johnson WR Stefon Diggs WR Robby Anderson WR Cole Beasley FLEX Demarcus Robinson TE Noah Fant DST Falcons ,,,
13484,2330262817,54fighting,0,115.3,QB Josh Allen FLEX Josh Jacobs RB David Johnson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Russell Gage TE Noah Fant DST Titans ,,,
13484,2330843189,mkp23,0,115.3,QB Russell Wilson RB D'Andre Swift RB Justin Jackson WR DK Metcalf WR Stefon Diggs WR Tyler Lockett FLEX Darnell Mooney TE Trey Burton DST Texans ,,,
13484,2331413641,midodge,0,115.3,QB Russell Wilson RB James Robinson RB David Johnson WR Keenan Allen WR Tyler Lockett WR Cole Beasley FLEX Darnell Mooney TE Hayden Hurst DST Falcons ,,,
13484,2337056577,tyjenks73,0,115.3,QB Josh Allen RB David Johnson RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Tyler Lockett FLEX Darnell Mooney TE Hayden Hurst DST Texans ,,,
13484,2337421577,Adamw0205,0,115.3,QB Josh Allen RB David Johnson RB Justin Jackson WR Stefon Diggs FLEX Julio Jones WR Tyler Lockett WR Darnell Mooney TE Hayden Hurst DST Texans ,,,
13484,2337592168,johnnybeau,0,115.3,QB Josh Allen RB David Johnson RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Tyler Lockett FLEX Darnell Mooney TE Hayden Hurst DST Texans ,,,
13484,2337643634,apaulson714,0,115.3,QB Russell Wilson RB James Robinson RB Justin Jackson WR Allen Robinson II WR Tyler Lockett WR Brandin Cooks FLEX Larry Fitzgerald TE Noah Fant DST Giants ,,,
13500,2338320379,kfrost07,0,115.26,QB Jake Luton RB Dalvin Cook FLEX Derrick Henry RB Jordan Howard WR Adam Thielen WR Chase Claypool WR Laviska Shenault Jr. TE Jordan Akins DST Steelers ,,,
13501,2330235258,melloff55,0,115.24,QB Ben Roethlisberger RB James Conner RB Chase Edmonds WR Tyler Lockett WR JuJu Smith-Schuster WR Marvin Jones Jr. FLEX Noah Fant TE Hunter Henry DST Titans ,,,
13501,2334677234,Smcneall,0,115.24,QB Deshaun Watson RB James Conner RB Chase Edmonds FLEX Clyde Edwards-Helaire WR Allen Robinson II WR Marvin Jones Jr. WR Jerry Jeudy TE Jordan Akins DST Chargers ,,,
13501,2334782989,bigb1045,0,115.24,QB Deshaun Watson RB James Robinson RB DeeJay Dallas FLEX Julio Jones WR Brandin Cooks WR Cole Beasley WR Mike Williams TE Noah Fant DST Cardinals ,,,
13501,2335451320,captaingolf,0,115.24,QB Deshaun Watson RB James Conner RB Chase Edmonds FLEX Antonio Gibson WR Will Fuller V WR Marvin Jones Jr. WR Diontae Johnson TE Hunter Henry DST Falcons ,,,
13501,2336827084,mc11,0,115.24,QB Justin Herbert FLEX James Conner RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Brandin Cooks WR Jerry Jeudy TE Logan Thomas DST WAS Football Team ,,,
13501,2338377300,CARPG926,0,115.24,QB Justin Herbert RB Chase Edmonds RB Justin Jackson WR Tyler Lockett WR Diontae Johnson WR Mecole Hardman FLEX Travis Kelce TE Mark Andrews DST Giants ,,,
13501,2338092919,mjmaten,0,115.24,QB Justin Herbert RB James Robinson FLEX Justin Jackson RB DeeJay Dallas WR DeAndre Hopkins WR Terry McLaurin WR Marvin Jones Jr. TE Jonnu Smith DST Falcons ,,,
13501,2338431587,ItsMillerTime19,0,115.24,QB Matthew Stafford RB Dalvin Cook RB Derrick Henry FLEX David Johnson WR Marvin Jones Jr. WR Mecole Hardman WR John Brown TE Hayden Hurst DST Cardinals ,,,
13509,2329970140,NIUDave85,0,115.22,QB Drew Lock RB David Montgomery RB David Johnson FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR Tyler Lockett TE Noah Fant DST Titans ,,,
13509,2336474391,GreenTailShiner,0,115.22,QB Drew Lock FLEX David Montgomery RB David Johnson RB Justin Jackson WR Julio Jones WR Keenan Allen WR Tyler Lockett TE Noah Fant DST Titans ,,,
13509,2336951714,Naten,0,115.22,QB Drew Lock RB David Montgomery RB David Johnson FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR Tyler Lockett TE Noah Fant DST Titans ,,,
13509,2339009987,RJunkins18,0,115.22,QB Kyler Murray RB Clyde Edwards-Helaire FLEX David Johnson RB DeeJay Dallas WR DeAndre Hopkins WR JuJu Smith-Schuster WR Darnell Mooney TE Logan Thomas DST WAS Football Team ,,,
13513,2334604426,michaelg55,0,115.2,QB Russell Wilson RB James Conner RB Dion Lewis WR DK Metcalf WR Tyler Lockett FLEX Christian Kirk WR Hunter Renfrow TE Jordan Akins DST WAS Football Team ,,,
13513,2336186972,JPWilliams1995,0,115.2,QB Josh Allen RB James Conner FLEX D'Andre Swift RB Le'Veon Bell WR Chase Claypool WR John Brown WR Russell Gage TE T.J. Hockenson DST Steelers ,,,
13513,2336300492,Tommyzero,0,115.2,QB Josh Allen RB Chase Edmonds RB David Johnson FLEX Justin Jackson WR Stefon Diggs WR Julio Jones WR Marvin Jones Jr. TE Hunter Henry DST Cowboys ,,,
13513,2338501657,nujsr00,0,115.2,QB Lamar Jackson RB Dalvin Cook RB Gus Edwards WR DeAndre Hopkins WR Justin Jefferson WR John Brown FLEX Russell Gage TE Darren Fells DST Falcons ,,,
13517,2329900361,IsItColdDownThere,0,115.16,QB Matt Ryan FLEX Derrick Henry RB James Robinson RB Jordan Wilkins WR Stefon Diggs WR Julio Jones WR Randall Cobb TE Irv Smith Jr. DST Falcons ,,,
13518,2334572318,malcontent,0,115.14,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds FLEX Melvin Gordon III WR Marquise Brown WR Cole Beasley WR Marvin Hall TE Noah Fant DST Texans ,,,
13518,2334713082,JGURK412,0,115.14,QB Justin Herbert RB David Johnson RB Justin Jackson WR Julio Jones WR Keenan Allen WR Tyler Lockett FLEX Diontae Johnson TE Hunter Henry DST Giants ,,,
13518,2338095863,klixy,0,115.14,QB Justin Herbert RB James Robinson RB Zack Moss WR Tyler Lockett WR Will Fuller V WR DJ Moore FLEX Hunter Renfrow TE Jonnu Smith DST WAS Football Team ,,,
13518,2338419813,bossbabe_jlester,0,115.14,QB Justin Herbert RB David Johnson RB J.K. Dobbins WR Allen Robinson II WR Chase Claypool WR Marvin Jones Jr. FLEX Hunter Renfrow TE Travis Kelce DST Chiefs ,,,
13518,2338828059,TaylorDeMarre,0,115.14,QB Justin Herbert RB James Robinson RB DeeJay Dallas WR Stefon Diggs FLEX Justin Jefferson WR Mike Williams WR Randall Cobb TE Noah Fant DST Cardinals ,,,
13523,2330495835,headchopper,0,115.12,QB Drew Lock RB James Robinson FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Noah Fant DST Vikings ,,,
13523,2335257648,JaredM036,0,115.12,QB Drew Lock RB James Conner RB Chase Edmonds FLEX DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. TE Noah Fant DST Vikings ,,,
13525,2330481484,TomWelsh20,0,115.1,QB Russell Wilson RB Dalvin Cook FLEX James Conner RB Justin Jackson WR Julio Jones WR DJ Moore WR Marcus Johnson TE Hayden Hurst DST Falcons ,,,
13525,2331571040,jro2131,0,115.1,QB Derek Carr FLEX Chase Edmonds RB Clyde Edwards-Helaire RB David Johnson WR Julio Jones WR Keenan Allen WR Marvin Jones Jr. TE Hunter Henry DST Vikings ,,,
13525,2332384788,mpallini,0,115.1,QB Russell Wilson RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Julio Jones WR DJ Moore WR Marcus Johnson TE Hayden Hurst DST Falcons ,,,
13525,2335244259,bacontacos,0,115.1,QB Lamar Jackson RB Dalvin Cook FLEX James Conner RB DeeJay Dallas WR Tyler Lockett WR Hunter Renfrow WR Anthony Miller TE Noah Fant DST WAS Football Team ,,,
