,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
374,TE,Isaac Nauta (15784030),Isaac Nauta,15784030.0,TE/FLEX,2500.0,DET@CAR 11/22/2020 01:00PM ET,DET,0.65
375,TE,Hunter Bryant (15784032),Hunter Bryant,15784032.0,TE/FLEX,2500.0,DET@CAR 11/22/2020 01:00PM ET,DET,0.0
376,TE,Harrison Bryant (15783922),Harrison Bryant,15783922.0,TE/FLEX,2500.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,5.89
377,TE,Caleb Wilson (15784018),Caleb Wilson,15784018.0,TE/FLEX,2500.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,0.0
378,TE,Joshua Perkins (15784020),Joshua Perkins,15784020.0,TE/FLEX,2500.0,PHI@CLE 11/22/2020 01:00PM ET,PHI,0.0
379,TE,Stephen Carlson (15784022),Stephen Carlson,15784022.0,TE/FLEX,2500.0,PHI@CLE 11/22/2020 01:00PM ET,CLE,0.4
380,TE,Ryan Izzo (15784004),Ryan Izzo,15784004.0,TE/FLEX,2500.0,NE@HOU 11/22/2020 01:00PM ET,NE,2.8
381,TE,Jordan Thomas (15784006),Jordan Thomas,15784006.0,TE/FLEX,2500.0,NE@HOU 11/22/2020 01:00PM ET,NE,7.3
382,TE,Dalton Keene (15784008),Dalton Keene,15784008.0,TE/FLEX,2500.0,NE@HOU 11/22/2020 01:00PM ET,NE,1.8
383,TE,Devin Asiasi (15784010),Devin Asiasi,15784010.0,TE/FLEX,2500.0,NE@HOU 11/22/2020 01:00PM ET,NE,0.0
384,TE,Jordan Akins (15784012),Jordan Akins,15784012.0,TE/FLEX,2500.0,NE@HOU 11/22/2020 01:00PM ET,HOU,7.03
385,TE,Pharaoh Brown (15784014),Pharaoh Brown,15784014.0,TE/FLEX,2500.0,NE@HOU 11/22/2020 01:00PM ET,HOU,3.26
386,TE,Kahale Warring (15784016),Kahale Warring,15784016.0,TE/FLEX,2500.0,NE@HOU 11/22/2020 01:00PM ET,HOU,0.0
387,TE,Jack Doyle (15783992),Jack Doyle,15783992.0,TE/FLEX,2500.0,GB@IND 11/22/2020 04:25PM ET,IND,5.13
388,TE,Noah Togiai (15783994),Noah Togiai,15783994.0,TE/FLEX,2500.0,GB@IND 11/22/2020 04:25PM ET,IND,0.0
389,TE,Jace Sternberger (15783996),Jace Sternberger,15783996.0,TE/FLEX,2500.0,GB@IND 11/22/2020 04:25PM ET,GB,3.23
390,TE,Marcedes Lewis (15783998),Marcedes Lewis,15783998.0,TE/FLEX,2500.0,GB@IND 11/22/2020 04:25PM ET,GB,3.2
391,TE,Josiah Deguara (15784000),Josiah Deguara,15784000.0,TE/FLEX,2500.0,GB@IND 11/22/2020 04:25PM ET,GB,1.1
392,TE,John Lovett (15784002),John Lovett,15784002.0,TE/FLEX,2500.0,GB@IND 11/22/2020 04:25PM ET,GB,0.15
393,TE,Anthony Firkser (15783926),Anthony Firkser,15783926.0,TE/FLEX,2500.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,7.36
394,TE,Nick Boyle (15783986),Nick Boyle,15783986.0,TE/FLEX,2500.0,TEN@BAL 11/22/2020 01:00PM ET,BAL,4.14
395,TE,MyCole Pruitt (15783988),MyCole Pruitt,15783988.0,TE/FLEX,2500.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,3.57
396,TE,Geoff Swaim (15783990),Geoff Swaim,15783990.0,TE/FLEX,2500.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,1.0
397,DST,Titans  (15784059),Titans,15784059.0,DST,2500.0,TEN@BAL 11/22/2020 01:00PM ET,TEN,4.44
398,TE,Nick Vannett (15783916),Nick Vannett,15783916.0,TE/FLEX,2500.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,1.73
399,TE,Jake Butt (15783920),Jake Butt,15783920.0,TE/FLEX,2500.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,0.62
400,TE,Durham Smythe (15783974),Durham Smythe,15783974.0,TE/FLEX,2500.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,4.92
401,TE,Adam Shaheen (15783976),Adam Shaheen,15783976.0,TE/FLEX,2500.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,3.67
402,TE,Chris Myarick (15783978),Chris Myarick,15783978.0,TE/FLEX,2500.0,MIA@DEN 11/22/2020 04:05PM ET,MIA,0.0
403,TE,Troy Fumagalli (15783980),Troy Fumagalli,15783980.0,TE/FLEX,2500.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,3.2
404,TE,Albert Okwuegbunam (15783982),Albert Okwuegbunam,15783982.0,TE/FLEX,2500.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,7.28
405,TE,Austin Fort (15783984),Austin Fort,15783984.0,TE/FLEX,2500.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,0.0
406,TE,James O'Shaughnessy (15783962),James O'Shaughnessy,15783962.0,TE/FLEX,2500.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,3.51
407,TE,Ben Ellefson (15783964),Ben Ellefson,15783964.0,TE/FLEX,2500.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,2.0
408,TE,Tyler Davis (15783966),Tyler Davis,15783966.0,TE/FLEX,2500.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,0.0
409,TE,Josh Oliver (15783968),Josh Oliver,15783968.0,TE/FLEX,2500.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,0.0
410,TE,Zach Gentry (15783970),Zach Gentry,15783970.0,TE/FLEX,2500.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,0.0
411,TE,Vance McDonald (15783972),Vance McDonald,15783972.0,TE/FLEX,2500.0,PIT@JAX 11/22/2020 01:00PM ET,PIT,2.52
412,TE,Ryan Griffin (15783918),Ryan Griffin,15783918.0,TE/FLEX,2500.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,1.79
413,TE,Donald Parham Jr. (15783952),Donald Parham,15783952.0,TE/FLEX,2500.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,4.08
414,TE,Stephen Anderson (15783954),Stephen Anderson,15783954.0,TE/FLEX,2500.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,0.0
415,TE,Virgil Green (15783956),Virgil Green,15783956.0,TE/FLEX,2500.0,NYJ@LAC 11/22/2020 04:05PM ET,LAC,2.33
416,TE,Daniel Brown (15783958),Daniel Brown,15783958.0,TE/FLEX,2500.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,0.0
417,TE,Trevon Wesco (15783960),Trevon Wesco,15783960.0,TE/FLEX,2500.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,0.75
418,TE,Jeremy Sprinkle (15783938),Jeremy Sprinkle,15783938.0,TE/FLEX,2500.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,0.53
419,TE,Temarrick Hemingway (15783940),Temarrick Hemingway,15783940.0,TE/FLEX,2500.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,1.0
420,TE,Thaddeus Moss (15783942),Thaddeus Moss,15783942.0,TE/FLEX,2500.0,CIN@WAS 11/22/2020 01:00PM ET,WAS,0.0
421,TE,Cethan Carter (15783944),Cethan Carter,15783944.0,TE/FLEX,2500.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,0.71
422,TE,Mason Schreck (15783946),Mason Schreck,15783946.0,TE/FLEX,2500.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,0.0
423,TE,C.J. Uzomah (15783948),CJ Uzomah,15783948.0,TE/FLEX,2500.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,11.35
424,TE,Clark Harris (15783950),Clark Harris,15783950.0,TE/FLEX,2500.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,0.0
425,TE,Tyler Conklin (15783928),Tyler Conklin,15783928.0,TE/FLEX,2500.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,1.03
426,TE,Brandon Dillon (15783930),Brandon Dillon,15783930.0,TE/FLEX,2500.0,DAL@MIN 11/22/2020 04:25PM ET,MIN,0.0
427,TE,Blake Bell (15783932),Blake Bell,15783932.0,TE/FLEX,2500.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,2.12
428,TE,Sean McKeon (15783934),Sean McKeon,15783934.0,TE/FLEX,2500.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,0.0
429,TE,Blake Jarwin (15783936),Blake Jarwin,15783936.0,TE/FLEX,2500.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,2.2
430,DST,Broncos  (15784060),Broncos,15784060.0,DST,2400.0,MIA@DEN 11/22/2020 04:05PM ET,DEN,4.33
431,DST,Falcons  (15784062),Falcons,15784062.0,DST,2300.0,ATL@NO 11/22/2020 01:00PM ET,ATL,2.78
432,DST,Bengals  (15784061),Bengals,15784061.0,DST,2300.0,CIN@WAS 11/22/2020 01:00PM ET,CIN,2.0
433,DST,Cowboys  (15784063),Cowboys,15784063.0,DST,2200.0,DAL@MIN 11/22/2020 04:25PM ET,DAL,2.44
434,DST,Jaguars  (15784064),Jaguars,15784064.0,DST,2100.0,PIT@JAX 11/22/2020 01:00PM ET,JAC,3.67
435,DST,Jets  (15784065),Jets,15784065.0,DST,2000.0,NYJ@LAC 11/22/2020 04:05PM ET,NYJ,3.0
