QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Jonathan Taylor (16006164),Texans  (16006822),49900.0,107.78142857142856,137.63628571428572,180.0542857142857,110,93,1188,1391,83
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Austin Ekeler (16006162),Texans  (16006822),49700.0,104.15642857142858,137.6332857142857,187.8842857142857,1011,94,19,1124,55
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),David Montgomery (16006160),Panthers  (16006823),49600.0,107.76357142857144,137.625,178.82142857142856,113,95,1750,1958,166
Jared Goff (16006105),David Johnson (16006186),Giovani Bernard (16006212),Tee Higgins (16006408),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Austin Ekeler (16006162),Panthers  (16006823),49600.0,101.27357142857144,137.615,182.9714285714286,3356,96,354,3806,582
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Dallas Goedert (16006652),David Montgomery (16006160),Texans  (16006822),50000.0,105.44142857142856,137.60628571428572,177.6342857142857,506,97,2434,3037,375
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),49900.0,102.58642857142857,137.5992857142857,184.5842857142857,2114,98,148,2360,251
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Jonathan Taylor (16006164),Panthers  (16006823),49900.0,107.01357142857144,137.59500000000003,181.10142857142858,194,99,794,1087,53
Jared Goff (16006105),David Johnson (16006186),Melvin Gordon III (16006198),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Austin Ekeler (16006162),Eagles  (16006821),49700.0,104.5307142857143,137.59214285714287,183.02857142857144,829,100,349,1278,68
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49700.0,104.24642857142857,137.58928571428572,181.5342857142857,960,101,656,1717,123
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Hayden Hurst (16006656),Austin Ekeler (16006162),Texans  (16006822),50000.0,104.89642857142857,137.5832857142857,187.7142857142857,682,102,20,804,21
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),David Montgomery (16006160),Eagles  (16006821),49600.0,110.01571428571428,137.57914285714284,174.88857142857142,17,103,4414,4534,788
Matt Ryan (16006106),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),David Montgomery (16006160),Texans  (16006822),50000.0,104.84642857142858,137.5732857142857,183.7842857142857,702,104,241,1047,48
Jared Goff (16006105),David Johnson (16006186),Melvin Gordon III (16006198),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),50000.0,104.09642857142859,137.5692857142857,184.6842857142857,1045,105,139,1289,70
Mitchell Trubisky (16006107),David Johnson (16006186),Giovani Bernard (16006212),Tee Higgins (16006408),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Austin Ekeler (16006162),Eagles  (16006821),49600.0,103.52571428571429,137.56914285714285,179.03857142857143,1381,106,1636,3123,399
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Eagles  (16006821),49500.0,105.41071428571429,137.55214285714285,179.95857142857142,514,107,1224,1845,149
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Jonathan Taylor (16006164),Eagles  (16006821),49900.0,109.26571428571428,137.54914285714287,177.16857142857143,41,108,2739,2888,344
Jared Goff (16006105),David Johnson (16006186),Giovani Bernard (16006212),Tee Higgins (16006408),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),David Montgomery (16006160),Texans  (16006822),49800.0,102.85642857142858,137.5392857142857,180.2142857142857,1879,109,1124,3112,395
Jared Goff (16006105),David Johnson (16006186),Melvin Gordon III (16006198),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Austin Ekeler (16006162),Texans  (16006822),49600.0,103.22642857142858,137.5392857142857,180.8942857142857,1592,110,865,2567,284
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49800.0,108.74642857142858,137.5392857142857,175.1942857142857,54,111,4181,4346,726
Jared Goff (16006105),Austin Ekeler (16006162),Nick Chubb (16006158),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Texans  (16006822),49600.0,106.75642857142857,137.53428571428572,178.9042857142857,234,112,1710,2056,183
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Hayden Hurst (16006656),David Montgomery (16006160),Texans  (16006822),49600.0,107.76642857142858,137.5332857142857,181.3142857142857,112,113,730,955,35
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),49600.0,106.96642857142858,137.51928571428573,178.2842857142857,203,114,2029,2346,242
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),Austin Ekeler (16006162),Eagles  (16006821),49500.0,104.48071428571428,137.51614285714285,187.50857142857146,856,115,23,994,39
Jared Goff (16006105),David Johnson (16006186),Melvin Gordon III (16006198),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Austin Ekeler (16006162),Texans  (16006822),49900.0,103.69642857142857,137.50928571428574,183.4642857142857,1270,116,276,1662,112
Jared Goff (16006105),Darrell Henderson Jr. (16006220),David Johnson (16006186),Tee Higgins (16006408),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),David Montgomery (16006160),Texans  (16006822),49500.0,104.16642857142858,137.5092857142857,181.54428571428568,1006,117,654,1777,134
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Texans  (16006822),50000.0,107.38142857142857,137.47628571428572,179.47428571428568,147,118,1429,1694,117
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Amari Cooper (16006384),Eagles  (16006821),49500.0,104.57071428571429,137.47214285714287,181.15857142857143,813,119,774,1706,120
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Jonathan Taylor (16006164),Texans  (16006822),49800.0,108.36142857142858,137.46628571428573,179.5542857142857,75,120,1397,1592,107
Jared Goff (16006105),David Johnson (16006186),Melvin Gordon III (16006198),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Austin Ekeler (16006162),Texans  (16006822),49600.0,102.38642857142858,137.45928571428573,182.0942857142857,2268,121,518,2907,348
Mitchell Trubisky (16006107),David Johnson (16006186),Melvin Gordon III (16006198),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),Austin Ekeler (16006162),Texans  (16006822),49900.0,106.41142857142857,137.4362857142857,182.7642857142857,287,122,394,803,20
Jared Goff (16006105),David Johnson (16006186),Melvin Gordon III (16006198),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Dalton Schultz (16006660),Austin Ekeler (16006162),Texans  (16006822),49900.0,102.85642857142858,137.42928571428573,184.66428571428568,1880,123,141,2144,199
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),49900.0,104.39642857142857,137.4232857142857,188.3342857142857,890,124,14,1028,43
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Amari Cooper (16006384),Eagles  (16006821),49600.0,109.07071428571429,137.42214285714286,174.81857142857143,44,125,4467,4636,820
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Evan Engram (16006650),David Montgomery (16006160),Texans  (16006822),49700.0,106.88642857142858,137.40928571428572,175.7542857142857,216,126,3752,4094,638
Mitchell Trubisky (16006107),David Johnson (16006186),Melvin Gordon III (16006198),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Austin Ekeler (16006162),Texans  (16006822),49600.0,104.83142857142857,137.40628571428573,184.1342857142857,708,127,193,1028,42
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),49500.0,104.89642857142857,137.40428571428572,179.4642857142857,680,128,1435,2243,218
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Evan Engram (16006650),David Montgomery (16006160),Panthers  (16006823),50000.0,107.59357142857144,137.399,176.44142857142856,129,129,3264,3522,496
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Panthers  (16006823),49800.0,105.60357142857143,137.394,180.15142857142857,451,130,1148,1729,127
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),David Montgomery (16006160),Texans  (16006822),50000.0,107.35642857142857,137.37928571428571,178.3242857142857,152,131,2003,2286,228
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Dalton Schultz (16006660),David Montgomery (16006160),Texans  (16006822),49500.0,105.72642857142857,137.37928571428571,178.2642857142857,420,132,2041,2593,287
Mitchell Trubisky (16006107),David Johnson (16006186),Melvin Gordon III (16006198),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Hayden Hurst (16006656),Austin Ekeler (16006162),Texans  (16006822),49900.0,105.57142857142857,137.35628571428572,183.9642857142857,465,133,208,806,22
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),David Montgomery (16006160),Texans  (16006822),49900.0,105.52142857142857,137.34628571428573,180.0342857142857,483,134,1195,1812,141
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Jerry Jeudy (16006446),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),49900.0,103.55642857142857,137.3432857142857,189.53428571428572,1362,135,6,1503,97
Jared Goff (16006105),David Johnson (16006186),Melvin Gordon III (16006198),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Austin Ekeler (16006162),Texans  (16006822),49800.0,104.27642857142857,137.33928571428572,182.9642857142857,946,136,356,1438,93
Matt Ryan (16006106),David Johnson (16006186),Melvin Gordon III (16006198),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Austin Ekeler (16006162),Texans  (16006822),49800.0,105.02642857142857,137.33328571428572,182.86428571428573,639,137,375,1151,62
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),David Montgomery (16006160),Texans  (16006822),50000.0,106.62642857142858,137.3332857142857,180.62428571428572,252,138,961,1351,74
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),David Montgomery (16006160),Panthers  (16006823),49500.0,109.42357142857144,137.329,177.08142857142857,32,139,2796,2967,362
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),50000.0,107.18642857142856,137.3182857142857,177.3942857142857,174,140,2573,2887,343
Jared Goff (16006105),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Sterling Shepard (16006410),Calvin Ridley (16006354),Dallas Goedert (16006652),Nick Chubb (16006158),Eagles  (16006821),49900.0,106.16071428571429,137.31714285714287,179.57857142857142,331,141,1383,1855,153
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Austin Ekeler (16006162),Randall Cobb (16006542),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),David Montgomery (16006160),Texans  (16006822),50000.0,110.07142857142857,137.3062857142857,177.62428571428572,16,142,2438,2596,288
Mitchell Trubisky (16006107),David Johnson (16006186),Austin Ekeler (16006162),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Hayden Hurst (16006656),David Montgomery (16006160),Texans  (16006822),49500.0,108.44142857142857,137.3062857142857,177.5642857142857,72,143,2475,2690,311
Matt Ryan (16006106),David Johnson (16006186),Austin Ekeler (16006162),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Texans  (16006822),49600.0,105.90642857142856,137.29328571428573,179.7942857142857,385,144,1289,1818,142
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Randall Cobb (16006542),Jerry Jeudy (16006446),Calvin Ridley (16006354),Dallas Goedert (16006652),Jonathan Taylor (16006164),Texans  (16006822),50000.0,108.05642857142857,137.2932857142857,183.1942857142857,86,145,324,555,11
Jared Goff (16006105),Melvin Gordon III (16006198),Austin Ekeler (16006162),Randall Cobb (16006542),Tee Higgins (16006408),Calvin Ridley (16006354),Dallas Goedert (16006652),David Montgomery (16006160),Eagles  (16006821),49500.0,107.21071428571429,137.29214285714286,175.37857142857143,170,146,4028,4344,725
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Austin Ekeler (16006162),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Dallas Goedert (16006652),David Montgomery (16006160),Texans  (16006822),49900.0,105.25642857142857,137.2832857142857,186.4542857142857,568,147,46,761,19
Jared Goff (16006105),David Johnson (16006186),Giovani Bernard (16006212),Sterling Shepard (16006410),Calvin Ridley (16006354),Amari Cooper (16006384),Evan Engram (16006650),Austin Ekeler (16006162),Texans  (16006822),49800.0,102.32642857142858,137.27928571428572,182.2342857142857,2320,148,485,2953,357
