Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
107,1266692271,kyriemeariver (2/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Jordy Nelson,WR,0.76%,0
107,1266692282,kyriemeariver (3/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Donte Moncrief,WR,0.75%,18.8
107,1266701331,kyriemeariver (4/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Doug Baldwin,FLEX,0.73%,8.9
107,1266701344,kyriemeariver (5/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Mohamed Sanu,WR,0.73%,9.7
107,1266701350,kyriemeariver (6/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Anthony Miller,WR,0.70%,26.2
107,1266701353,kyriemeariver (7/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Blake Bortles,QB,0.67%,24.6
107,1266710034,kyriemeariver (8/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Michael Roberts,TE,0.64%,1.9
107,1266710039,kyriemeariver (9/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Isaiah Crowell,RB,0.61%,11.7
107,1266710044,kyriemeariver (10/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Kenyan Drake,FLEX,0.59%,5.8
107,1266710046,kyriemeariver (11/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,DeVante Parker,WR,0.56%,9.3
107,1266710072,kyriemeariver (12/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,T.J. Yeldon,FLEX,0.55%,11.3
107,1266717610,kyriemeariver (13/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Cordarrelle Patterson,WR,0.55%,1.1
107,1266717613,kyriemeariver (14/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Seahawks ,DST,0.55%,-2
107,1266717618,kyriemeariver (15/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Redskins ,DST,0.53%,17
107,1266717625,kyriemeariver (16/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,LeSean McCoy,RB,0.48%,27.8
107,1266734722,kyriemeariver (17/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Dede Westbrook,WR,0.42%,9.3
107,1266734730,kyriemeariver (18/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Rashard Higgins,WR,0.42%,9.8
107,1266734733,kyriemeariver (19/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Theo Riddick,FLEX,0.41%,12
107,1266734742,kyriemeariver (20/20),0,185.3,QB Mitchell Trubisky RB Todd Gurley II FLEX Aaron Jones RB Dion Lewis WR Michael Thomas WR Corey Davis WR Chris Conley TE Travis Kelce DST Rams ,,Kenny Stills,WR,0.41%,4.6
127,1268323155,WhoDatNation4Life,0,184.96,QB Patrick Mahomes RB Alvin Kamara RB Nick Chubb WR Michael Thomas WR Tyreek Hill FLEX Mike Williams WR Kelvin Benjamin TE Eric Ebron DST Saints ,,Antonio Callaway,WR,0.39%,5.9
128,1266612606,WossamottaU,0,184.86,QB Patrick Mahomes RB David Johnson RB Aaron Jones FLEX Michael Thomas WR Josh Gordon WR Calvin Ridley WR Maurice Harris TE Austin Hooper DST Packers ,,Zay Jones,WR,0.39%,23.3
129,1267354401,justmel8,0,184.76,QB Philip Rivers RB David Johnson RB Nick Chubb FLEX Aaron Jones WR Tyler Boyd WR Julian Edelman WR Josh Gordon TE Jordan Reed DST Raiders ,,Titans ,DST,0.38%,7
130,1269227410,jetblaque413 (2/5),0,184.66,QB Aaron Rodgers FLEX Todd Gurley II RB Nick Chubb RB Mark Ingram WR Tyreek Hill WR Marvin Jones Jr. WR Chris Godwin TE Trey Burton DST Jets ,,Dolphins ,DST,0.35%,5
131,1265467208,skinred44 (16/20),0,184.6,QB Mitchell Trubisky RB Alvin Kamara FLEX Joe Mixon RB Kapri Bibbs WR Michael Thomas WR Corey Davis WR Anthony Miller TE Jordan Reed DST Bears ,,Browns ,DST,0.33%,7
132,1269017320,chefwells05,0,184.52,QB Alex Smith RB Alvin Kamara RB David Johnson WR Davante Adams WR Calvin Ridley WR Corey Davis TE Trey Burton FLEX Eric Ebron DST Chargers ,,Kapri Bibbs,RB,0.32%,6.1
133,1262943814,cantoine,0,184.5,QB Mitchell Trubisky RB David Johnson RB Nick Chubb FLEX Tarik Cohen WR Davante Adams WR Cooper Kupp WR Cordarrelle Patterson TE Jared Cook DST Bears ,,Chris Hogan,WR,0.32%,0
134,1264355185,scottyH604 (2/2),0,184.36,QB Aaron Rodgers RB David Johnson RB Nick Chubb FLEX Aaron Jones WR Davante Adams WR Keenan Allen WR Marquez Valdes-Scantling TE Benjamin Watson DST Colts ,,Alex Erickson,WR,0.31%,0
135,1267046823,NM_Bears,0,184.2,QB Blake Bortles RB Leonard Fournette RB Adrian Peterson FLEX Nick Chubb WR Michael Thomas WR Tyler Boyd WR Allen Robinson II TE Benjamin Watson DST Bears ,,Dontrelle Inman,FLEX,0.26%,8.1
135,1268963676,irishgod23,0,184.2,QB Tom Brady RB Kareem Hunt RB Nick Chubb FLEX Tarik Cohen WR Julian Edelman WR Marvin Jones Jr. WR Allen Robinson II TE Eric Ebron DST Bears ,,Sony Michel,RB,0.23%,3.1
137,1267422061,bheaslip,0,184.02,QB Jared Goff FLEX Kareem Hunt RB Nick Chubb RB Aaron Jones WR Brandin Cooks WR Cooper Kupp WR Corey Davis TE Trey Burton DST Jets ,,Tajae Sharpe,FLEX,0.23%,0
138,1268161200,Solidjubilee (2/4),0,184,QB Drew Brees FLEX Todd Gurley II RB Nick Chubb RB Aaron Jones WR Cooper Kupp WR Marquez Valdes-Scantling WR DeSean Jackson TE Trey Burton DST Bears ,,Logan Thomas,TE,0.21%,1.7
139,1263506643,Baby_Goat,0,183.9,QB Drew Brees RB Aaron Jones RB Mark Ingram FLEX Tyreek Hill WR Brandin Cooks WR Cooper Kupp WR Josh Gordon TE Rob Gronkowski DST Cardinals ,,Kelvin Benjamin,WR,0.20%,0
140,1268465058,crin58,0,183.66,QB Patrick Mahomes RB Melvin Gordon III RB Aaron Jones FLEX Tyreek Hill WR Kenny Golladay WR DeSean Jackson WR Tyrell Williams TE Eric Ebron DST Jets ,,Antonio Gates,TE,0.20%,2.8
141,1264242304,DaddyHaranda,0,183.6,QB Mitchell Trubisky FLEX Aaron Jones RB Duke Johnson Jr. RB Dion Lewis WR Julio Jones WR Davante Adams WR Robert Woods TE Trey Burton DST Chargers ,,Brandon LaFell,WR,0.20%,8.7
141,1266289446,twofdr (5/20),0,183.6,QB Drew Brees RB Joe Mixon FLEX Aaron Jones RB Mark Ingram WR Michael Thomas WR Keenan Allen WR Corey Davis TE Jack Doyle DST Falcons ,,Jalen Richard,RB,0.20%,10.9
141,1266387942,DBorrder1985,0,183.6,QB Mitchell Trubisky RB Todd Gurley II RB Kareem Hunt FLEX Nick Chubb WR Josh Gordon WR Tyler Lockett WR John Ross TE Austin Hooper DST Falcons ,,Ed Dickson,TE,0.20%,3.4
141,1267345445,daddy2lexi53,0,183.6,QB Blake Bortles RB Melvin Gordon III RB Kareem Hunt FLEX Aaron Jones WR Marquez Valdes-Scantling WR Corey Davis WR Anthony Miller TE Travis Kelce DST Saints ,,Frank Gore,RB,0.19%,12.2
145,1266425658,c172sprg,0,183.52,QB Philip Rivers RB Melvin Gordon III RB Nick Chubb WR Keenan Allen FLEX Josh Gordon WR Marquez Valdes-Scantling WR Donte Moncrief TE Eric Ebron DST Packers ,,Josh Hill,TE,0.17%,0
146,1269110906,Fireman5454 (1/2),0,183.3,QB Matt Ryan RB Leonard Fournette FLEX Marlon Mack RB Aaron Jones WR Julio Jones WR Josh Gordon WR Larry Fitzgerald TE Eric Ebron DST Chiefs ,,Breshad Perriman,WR,0.16%,5.3
147,1263728662,clarkgriswold (1/20),0,183.26,QB Aaron Rodgers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Buccaneers ,,Randall Cobb,WR,0.15%,0
147,1263737845,clarkgriswold (4/20),0,183.26,QB Aaron Rodgers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Buccaneers ,,Cameron Brate,TE,0.14%,2.4
147,1263737851,clarkgriswold (5/20),0,183.26,QB Aaron Rodgers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Buccaneers ,,Seth Roberts,FLEX,0.13%,6.9
147,1263737881,clarkgriswold (6/20),0,183.26,QB Aaron Rodgers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Buccaneers ,,Lions ,DST,0.13%,0
147,1263747003,clarkgriswold (11/20),0,183.26,QB Aaron Rodgers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Buccaneers ,,Spencer Ware,RB,0.12%,8.3
147,1263747008,clarkgriswold (12/20),0,183.26,QB Aaron Rodgers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Buccaneers ,,Sammy Watkins,WR,0.12%,0
147,1263750244,clarkgriswold (18/20),0,183.26,QB Aaron Rodgers FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Buccaneers ,,Terrelle Pryor,WR,0.12%,0
154,1267444143,matthew.kuntz,0,183.24,QB Drew Brees RB Nick Chubb RB Tevin Coleman WR Tyler Boyd FLEX Tyreek Hill WR Julian Edelman WR DeSean Jackson TE Austin Hooper DST Rams ,,Nyheim Hines,FLEX,0.12%,5.2
155,1265015925,hdfencekc,0,183.22,QB Philip Rivers RB Melvin Gordon III RB Elijah McGuire WR Tyreek Hill WR Keenan Allen WR Allen Robinson II FLEX DeSean Jackson TE Austin Hooper DST Chiefs ,,Carlos Hyde,RB,0.12%,0.5
156,1269189070,johnnylaw500 (20/20),0,183.1,QB Mitchell Trubisky RB Todd Gurley II FLEX Kareem Hunt RB Nick Chubb WR Larry Fitzgerald WR Allen Robinson II WR Danny Amendola TE Benjamin Watson DST Rams ,,Cardinals ,DST,0.12%,5
157,1265787386,bmcarmody,0,183,QB Drew Brees RB Aaron Jones RB Duke Johnson Jr. FLEX Julio Jones WR Michael Thomas WR Keenan Allen WR Adam Humphries TE Austin Hooper DST Colts ,,Derek Carr,QB,0.10%,8.92
158,1268115268,dcoburn72,0,182.86,QB Patrick Mahomes FLEX Kareem Hunt RB Aaron Jones RB Mark Ingram WR Michael Thomas WR Jarvis Landry WR Tyler Lockett TE Eric Ebron DST Saints ,,Raiders ,DST,0.10%,4
159,1269595447,tiagol88nc (5/7),0,182.6,QB Mitchell Trubisky FLEX Alvin Kamara RB Kareem Hunt RB Aaron Jones WR Michael Thomas WR Allen Robinson II WR Chris Conley TE Benjamin Watson DST Rams ,,Rob Gronkowski,TE,0.10%,0
160,1268364697,chichos83 (4/4),0,182.54,QB Baker Mayfield RB David Johnson RB Nick Chubb FLEX Aaron Jones WR Michael Thomas WR Tyler Boyd WR Calvin Ridley TE Vernon Davis DST Rams ,,Kerryon Johnson,RB,0.09%,25.9
161,1269399358,bigben929,0,182.4,QB Drew Brees RB Melvin Gordon III FLEX Nick Chubb RB Jordan Howard WR Michael Thomas WR Marquez Valdes-Scantling WR John Ross TE Austin Hooper DST Bears ,,Josh Rosen,QB,0.09%,10.22
162,1268455011,Mr.Frosty (7/8),0,182.3,QB Drew Brees RB Alvin Kamara RB Nick Chubb WR Michael Thomas WR Josh Gordon FLEX DeSean Jackson WR John Ross TE Austin Hooper DST Colts ,,Gerald Everett,TE,0.09%,9.5
162,1268455022,Mr.Frosty (8/8),0,182.3,QB Drew Brees RB Alvin Kamara RB Nick Chubb WR Michael Thomas WR Josh Gordon FLEX DeSean Jackson WR John Ross TE Austin Hooper DST Colts ,,Phillip Dorsett,WR,0.08%,3.8
164,1268485115,lob-city,0,182.24,QB Russell Wilson RB Nick Chubb RB Tevin Coleman FLEX Aaron Jones WR Michael Thomas WR Josh Gordon WR John Ross TE Travis Kelce DST Chiefs ,,Keelan Cole,WR,0.08%,0
165,1269673058,JohnsBarStool,0,182.14,QB Drew Brees FLEX David Johnson RB Aaron Jones RB Jordan Howard WR Tyreek Hill WR Julian Edelman WR Jarvis Landry TE Trey Burton DST Colts ,,James O'Shaughnessy,TE,0.08%,9.6
166,1269776139,chance732,0,182.04,QB Ryan Fitzpatrick RB Tevin Coleman FLEX Aaron Jones RB Mark Ingram WR Michael Thomas WR Tyreek Hill WR Marquez Valdes-Scantling TE O.J. Howard DST Packers ,,Bengals ,DST,0.08%,-4
167,1263879669,flashfnk (2/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Jason Croom,TE,0.07%,6
167,1263879694,flashfnk (4/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Chester Rogers,WR,0.06%,-0.4
167,1263879700,flashfnk (6/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Derrick Henry,FLEX,0.06%,17.8
167,1263889858,flashfnk (8/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,LeGarrette Blount,FLEX,0.06%,0.4
167,1263889866,flashfnk (10/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Matthew Stafford,QB,0.06%,17.86
167,1263889870,flashfnk (12/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Martavis Bryant,WR,0.06%,4.9
167,1263889878,flashfnk (14/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Brock Osweiler,QB,0.06%,6.52
167,1263889891,flashfnk (16/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Jamaal Williams,FLEX,0.05%,0.3
167,1263889896,flashfnk (18/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Equanimeous St. Brown,WR,0.05%,2.3
167,1263889901,flashfnk (20/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,D.J. Chark Jr.,WR,0.05%,0
167,1264037997,bfoster (1/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Matt Barkley,QB,0.05%,17.08
167,1264038061,bfoster (5/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Robby Anderson,FLEX,0.04%,0
167,1264047135,bfoster (9/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Giovani Bernard,FLEX,0.04%,5.6
167,1264047164,bfoster (13/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Cody Core,WR,0.04%,3.7
167,1264047179,bfoster (17/20),0,182.02,QB Jared Goff RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Michael Thomas WR Josh Gordon WR Corey Davis TE Austin Hooper DST Packers ,,Mike Gesicki,TE,0.04%,1.5
167,1264501602,lucas.petrin (2/2),0,182.02,QB Jared Goff RB Melvin Gordon III FLEX Nick Chubb RB Dion Lewis WR Brandin Cooks WR Robert Woods WR DeSean Jackson TE Austin Hooper DST Rams ,,Michael Floyd,FLEX,0.04%,3.5
167,1269523081,kfreds (7/20),0,182.02,QB Marcus Mariota FLEX Nick Chubb RB Tevin Coleman RB Aaron Jones WR Tyler Boyd WR Keenan Allen WR Corey Davis TE Travis Kelce DST Chiefs ,,Doug Martin,RB,0.03%,12.2
184,1268462727,tojohn2933,0,182,QB Drew Brees FLEX Alvin Kamara RB Aaron Jones RB Duke Johnson Jr. WR Michael Thomas WR Kenny Golladay WR DeSean Jackson TE Austin Hooper DST Jets ,,Jordan Franks,TE,0.03%,0
185,1269373777,W_Wilkinson,0,181.94,QB Ryan Fitzpatrick RB David Johnson FLEX Nick Chubb RB Duke Johnson Jr. WR Michael Thomas WR Marquez Valdes-Scantling WR Tyler Lockett TE O.J. Howard DST Bears ,,Zach Pascal,FLEX,0.03%,0
186,1264703167,sarthakbatra,0,181.54,QB Russell Wilson RB Alvin Kamara RB Nick Chubb FLEX Mark Ingram WR Larry Fitzgerald WR Doug Baldwin WR Tyler Lockett TE Travis Kelce DST Bills ,,Malcolm Brown,RB,0.02%,2
186,1266506308,chaseswim4441,0,181.54,QB Drew Brees RB Tevin Coleman RB Aaron Jones WR Michael Thomas FLEX Mike Evans WR Julian Edelman WR Kenny Golladay TE Austin Hooper DST Saints ,,Marvin Hall,WR,0.02%,2.2
188,1267795100,pcguy80,0,181.16,QB Patrick Mahomes RB Aaron Jones RB Dion Lewis FLEX Mark Ingram WR Michael Thomas WR Tyreek Hill WR Maurice Harris TE Travis Kelce DST Rams ,,Jakeem Grant,WR,0.02%,0
189,1268949800,Jakocko22,0,181.1,QB Mitchell Trubisky RB Tarik Cohen RB Tevin Coleman WR Julio Jones WR Davante Adams WR Allen Robinson II FLEX DeSean Jackson TE Trey Burton DST Bears ,,Damion Ratley,WR,0.02%,0
190,1267399897,jock1185 (1/3),0,180.92,QB Marcus Mariota RB Melvin Gordon III FLEX Alvin Kamara RB Tarik Cohen WR Mike Evans WR Kenny Golladay WR Corey Davis TE Eric Ebron DST Buccaneers ,,Ryan Grant,WR,0.02%,1.6
191,1269386256,GoNolez,0,180.9,QB Andrew Luck RB David Johnson RB Leonard Fournette FLEX Aaron Jones WR Tyler Boyd WR Keenan Allen WR Tyler Lockett TE Jack Doyle DST Rams ,,Jaron Brown,WR,0.02%,0
192,1269252742,spark1je (14/20),0,180.84,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Michael Thomas WR Marvin Jones Jr. WR Corey Davis TE Eric Ebron DST Jets ,,A.J. Green,WR,0.02%,0
193,1268907884,OGEXPRESS,0,180.8,QB Drew Brees RB Melvin Gordon III RB Nick Chubb WR Michael Thomas WR Josh Gordon WR DeSean Jackson TE Jordan Reed FLEX Austin Hooper DST Buccaneers ,,Virgil Green,TE,0.02%,5
194,1268295263,mshaas (2/8),0,180.76,QB Aaron Rodgers FLEX Tarik Cohen RB Duke Johnson Jr. RB Dion Lewis WR Davante Adams WR Tyreek Hill WR Brandin Cooks TE Austin Hooper DST Packers ,,Josh Reynolds,WR,0.02%,0
195,1268422133,eorr33 (1/2),0,180.7,QB Drew Brees RB Alvin Kamara RB Aaron Jones WR Michael Thomas FLEX Mohamed Sanu WR Corey Davis WR Tyrell Williams TE Jack Doyle DST Chiefs ,,Tyler Higbee,TE,0.02%,11.5
196,1266849502,Ballydehob (1/4),0,180.56,QB Jared Goff RB Todd Gurley II FLEX Nick Chubb RB Tevin Coleman WR Julian Edelman WR Larry Fitzgerald WR Tyrell Williams TE Eric Ebron DST Chiefs ,,Travis Benjamin,WR,0.02%,-0.2
197,1262833834,verbyournoun (1/3),0,180.54,QB Matt Ryan FLEX Nick Chubb RB Tevin Coleman RB Aaron Jones WR Julio Jones WR Julian Edelman WR Calvin Ridley TE C.J. Uzomah DST Bills ,,Kevin White,WR,0.02%,0
197,1268411462,swi007,0,180.54,QB Russell Wilson RB Adrian Peterson RB Nick Chubb WR Tyreek Hill WR Keenan Allen WR Brandin Cooks FLEX Jordy Nelson TE Jared Cook DST Chargers ,,J.J. Nelson,WR,0.02%,-1
199,1269620394,jmatti18,0,180.5,QB Mitchell Trubisky RB Kareem Hunt RB Nick Chubb FLEX Tevin Coleman WR Michael Thomas WR Marvin Jones Jr. WR Josh Doctson TE Austin Hooper DST Chiefs ,,Demarcus Robinson,WR,0.02%,6
200,1268605788,kleinboss (3/3),0,180.4,QB Mitchell Trubisky RB David Johnson RB Leonard Fournette FLEX Dion Lewis WR Michael Thomas WR Keenan Allen WR DeSean Jackson TE Trey Burton DST Patriots ,,Taywan Taylor,WR,0.01%,0
201,1269300406,YankeeFoxtrot (5/6),0,180.3,QB Mitchell Trubisky FLEX Todd Gurley II RB Aaron Jones RB Dion Lewis WR Tyler Boyd WR Mike Evans WR Maurice Harris TE Eric Ebron DST Chargers ,,Geremy Davis,WR,0.01%,0
202,1266101682,YoungTank3 (2/5),0,180.1,QB Drew Brees RB Nick Chubb RB Tevin Coleman WR Michael Thomas WR Keenan Allen WR Josh Gordon FLEX Maurice Harris TE Austin Hooper DST Packers ,,Nick O'Leary,FLEX,0.01%,1.5
203,1268753925,halfbreed72,0,180,QB Drew Brees RB Adrian Peterson RB Nick Chubb FLEX Tarik Cohen WR Michael Thomas WR Robert Woods WR DeSean Jackson TE Austin Hooper DST Bears ,,Mark Walton,RB,0.01%,0
203,1269149258,jonrochon (1/2),0,180,QB Mitchell Trubisky FLEX Todd Gurley II RB Melvin Gordon III RB Alvin Kamara WR Anthony Miller WR Jordy Nelson WR Mike Williams TE Eric Ebron DST Rams ,,Demetrius Harris,FLEX,0.01%,0
205,1268294691,TwineTickler (6/10),0,179.96,QB Marcus Mariota FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Julian Edelman WR Corey Davis WR Maurice Harris TE Austin Hooper DST Chiefs ,,Dwayne Allen,TE,0.01%,2
205,1268294692,TwineTickler (7/10),0,179.96,QB Marcus Mariota FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Julian Edelman WR Corey Davis WR Maurice Harris TE Austin Hooper DST Chiefs ,,Zach Line,FLEX,0.01%,1.3
205,1268294693,TwineTickler (8/10),0,179.96,QB Marcus Mariota FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Julian Edelman WR Corey Davis WR Maurice Harris TE Austin Hooper DST Chiefs ,,Lance Kendricks,FLEX,0.01%,4.4
205,1268294694,TwineTickler (9/10),0,179.96,QB Marcus Mariota FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Julian Edelman WR Corey Davis WR Maurice Harris TE Austin Hooper DST Chiefs ,,Devonta Freeman,FLEX,0.01%,0
205,1268294695,TwineTickler (10/10),0,179.96,QB Marcus Mariota FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Julian Edelman WR Corey Davis WR Maurice Harris TE Austin Hooper DST Chiefs ,,Cameron Batson,WR,0.01%,5.6
210,1265700374,humdogmillionaire11,0,179.9,QB Andrew Luck RB Melvin Gordon III RB Tevin Coleman FLEX Davante Adams WR Kenny Golladay WR Allen Robinson II WR Corey Davis TE Jack Doyle DST Chiefs ,,Rashaad Penny,RB,0.01%,19.8
