QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Justin Herbert (15751354),Duke Johnson (15751464),James Conner (15751414),DeVante Parker (15751706),Robby Anderson (15751670),Danny Amendola (15751746),Darren Waller (15751946),Stefon Diggs (15751644),Lions  (15752142),49500.0,108.47042857142858,141.11685714285716,188.91857142857143,6633,10364,6814,23811,8100
Tom Brady (15751356),Alvin Kamara (15751410),Josh Jacobs (15751422),Davante Adams (15751638),Jakeem Grant (15751800),Robby Anderson (15751670),Austin Hooper (15751968),Danny Amendola (15751746),Lions  (15752142),49500.0,108.10242857142858,141.11685714285716,180.78057142857142,7218,10365,12179,29762,10852
Justin Herbert (15751354),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),Jakeem Grant (15751800),Keelan Cole (15751772),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49700.0,108.09042857142857,141.11471428571429,185.20999999999998,7254,10366,9601,27221,9725
Tom Brady (15751356),D'Andre Swift (15751460),Josh Jacobs (15751422),DeVante Parker (15751706),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),Stefon Diggs (15751644),Rams  (15752149),49700.0,109.60242857142858,141.11471428571426,186.312,4758,10367,8836,23961,8162
Derek Carr (15751367),Aaron Jones (15751412),Josh Jacobs (15751422),Davante Adams (15751638),Danny Amendola (15751746),DJ Moore (15751702),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),50000.0,105.40142857142858,141.11371428571428,177.142,11236,10368,13066,34670,12525
Derek Carr (15751367),Aaron Jones (15751412),James Robinson (15751420),Terry McLaurin (15751652),Robby Anderson (15751670),DJ Moore (15751702),Austin Hooper (15751968),Miles Sanders (15751424),Rams  (15752149),49600.0,105.69142857142859,141.11371428571428,185.452,10885,10369,9415,30669,11232
Tom Brady (15751356),Duke Johnson (15751464),Aaron Jones (15751412),DeVante Parker (15751706),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),Miles Sanders (15751424),Lions  (15752142),49700.0,104.38242857142858,141.11185714285713,184.5805714285714,12148,10370,10087,32605,11913
Derek Carr (15751367),Duke Johnson (15751464),Alvin Kamara (15751410),Davante Adams (15751638),Danny Amendola (15751746),DJ Moore (15751702),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),50000.0,105.60142857142858,141.11085714285716,180.69057142857142,11017,10371,12205,33593,12227
Derek Carr (15751367),Miles Sanders (15751424),James Conner (15751414),Keenan Allen (15751648),Davante Adams (15751638),DJ Moore (15751702),Austin Hooper (15751968),Keelan Cole (15751772),Lions  (15752142),49800.0,110.00142857142858,141.11085714285713,178.28057142857142,4151,10372,12903,27426,9828
Derek Carr (15751367),Alvin Kamara (15751410),James Robinson (15751420),Davante Adams (15751638),Jakeem Grant (15751800),Danny Amendola (15751746),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49700.0,111.80142857142859,141.11085714285713,178.7305714285714,1941,10373,12784,25098,8686
Tom Brady (15751356),D'Andre Swift (15751460),Miles Sanders (15751424),Keenan Allen (15751648),Robby Anderson (15751670),Danny Amendola (15751746),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49500.0,109.12242857142857,141.10971428571426,186.292,5542,10374,8849,24765,8536
Derek Carr (15751367),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),Danny Amendola (15751746),Stefon Diggs (15751644),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),50000.0,111.03142857142858,141.10871428571429,182.052,2810,10375,11578,24763,8534
Justin Herbert (15751354),Duke Johnson (15751464),Miles Sanders (15751424),Terry McLaurin (15751652),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49600.0,102.94042857142858,141.10685714285717,189.94857142857143,12914,10376,6051,29341,10666
Justin Herbert (15751354),D'Andre Swift (15751460),Miles Sanders (15751424),Jakeem Grant (15751800),Robby Anderson (15751670),Stefon Diggs (15751644),Darren Waller (15751946),Josh Jacobs (15751422),Lions  (15752142),49700.0,107.87042857142858,141.10685714285714,190.2785714285714,7634,10377,5810,23821,8104
Tom Brady (15751356),Aaron Jones (15751412),Alvin Kamara (15751410),DeVante Parker (15751706),Robby Anderson (15751670),Danny Amendola (15751746),Austin Hooper (15751968),James Robinson (15751420),Lions  (15752142),49700.0,105.60242857142858,141.10685714285714,184.0505714285714,11011,10378,10418,31807,11665
Derek Carr (15751367),James Robinson (15751420),Josh Jacobs (15751422),Davante Adams (15751638),DeVante Parker (15751706),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Lions  (15752142),49900.0,109.77142857142859,141.10585714285713,185.00057142857142,4519,10379,9770,24668,8483
Tom Brady (15751356),D'Andre Swift (15751460),Miles Sanders (15751424),Terry McLaurin (15751652),DJ Moore (15751702),Stefon Diggs (15751644),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49800.0,104.07242857142857,141.1047142857143,187.34199999999998,12368,10380,8038,30786,11279
Tom Brady (15751356),Alvin Kamara (15751410),Josh Jacobs (15751422),Terry McLaurin (15751652),DeVante Parker (15751706),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Rams  (15752149),49800.0,105.61242857142857,141.10471428571427,186.222,11001,10381,8901,30283,11070
Tom Brady (15751356),D'Andre Swift (15751460),Aaron Jones (15751412),DeVante Parker (15751706),Stefon Diggs (15751644),Keelan Cole (15751772),Darren Waller (15751946),James Robinson (15751420),Lions  (15752142),49500.0,105.23242857142858,141.10185714285714,186.19057142857142,11405,10382,8920,30707,11243
Justin Herbert (15751354),Alvin Kamara (15751410),James Robinson (15751420),Terry McLaurin (15751652),DJ Moore (15751702),Keelan Cole (15751772),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),49700.0,103.94042857142857,141.10185714285714,187.0685714285714,12468,10383,8237,31088,11406
Tom Brady (15751356),D'Andre Swift (15751460),James Robinson (15751420),Terry McLaurin (15751652),DeVante Parker (15751706),DJ Moore (15751702),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49500.0,107.40242857142857,141.0997142857143,188.41199999999998,8430,10384,7187,26001,9124
Tom Brady (15751356),Duke Johnson (15751464),Miles Sanders (15751424),Keenan Allen (15751648),DeVante Parker (15751706),DJ Moore (15751702),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49500.0,106.63242857142858,141.0997142857143,186.702,9584,10385,8521,28490,10316
Tom Brady (15751356),Duke Johnson (15751464),Miles Sanders (15751424),Davante Adams (15751638),Jakeem Grant (15751800),DJ Moore (15751702),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49800.0,107.08242857142858,141.09971428571427,182.632,8937,10386,11292,30615,11210
Tom Brady (15751356),Aaron Jones (15751412),James Robinson (15751420),Terry McLaurin (15751652),Jakeem Grant (15751800),DJ Moore (15751702),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49900.0,105.05242857142858,141.09971428571427,183.152,11583,10387,10998,32968,12043
Derek Carr (15751367),D'Andre Swift (15751460),Miles Sanders (15751424),Terry McLaurin (15751652),Robby Anderson (15751670),Stefon Diggs (15751644),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49900.0,106.63142857142857,141.0987142857143,190.74200000000002,9588,10388,5487,25463,8857
Tom Brady (15751356),Aaron Jones (15751412),James Conner (15751414),Terry McLaurin (15751652),Jakeem Grant (15751800),Robby Anderson (15751670),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49800.0,106.60242857142858,141.09685714285715,180.38057142857141,9632,10389,12310,32331,11823
Derek Carr (15751367),Alvin Kamara (15751410),Josh Jacobs (15751422),Keenan Allen (15751648),Terry McLaurin (15751652),Jakeem Grant (15751800),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),50000.0,105.76142857142858,141.0937142857143,186.452,10812,10390,8725,29927,10919
Derek Carr (15751367),Duke Johnson (15751464),Miles Sanders (15751424),Davante Adams (15751638),Jakeem Grant (15751800),Robby Anderson (15751670),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49900.0,109.64142857142859,141.0937142857143,186.03199999999998,4699,10391,9034,24124,8231
Derek Carr (15751367),Duke Johnson (15751464),Miles Sanders (15751424),Keenan Allen (15751648),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49600.0,109.19142857142857,141.09371428571427,190.10199999999998,5446,10392,5936,21774,7108
Derek Carr (15751367),Aaron Jones (15751412),James Robinson (15751420),Terry McLaurin (15751652),Jakeem Grant (15751800),Robby Anderson (15751670),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),50000.0,107.61142857142859,141.09371428571427,186.552,8071,10393,8641,27105,9673
Derek Carr (15751367),D'Andre Swift (15751460),James Robinson (15751420),Terry McLaurin (15751652),DeVante Parker (15751706),Robby Anderson (15751670),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49600.0,109.96142857142858,141.09371428571427,191.81199999999998,4205,10394,4765,19364,6028
Derek Carr (15751367),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),Terry McLaurin (15751652),Danny Amendola (15751746),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),49700.0,110.38142857142857,141.09085714285715,181.38057142857141,3654,10395,11935,25984,9118
Derek Carr (15751367),Duke Johnson (15751464),Alvin Kamara (15751410),Terry McLaurin (15751652),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),James Robinson (15751420),Rams  (15752149),49500.0,103.58142857142859,141.0887142857143,190.762,12665,10396,5475,28536,10337
Justin Herbert (15751354),Aaron Jones (15751412),Alvin Kamara (15751410),Jakeem Grant (15751800),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49700.0,102.27042857142858,141.08685714285716,183.07857142857142,13093,10397,11047,34537,12486
Tom Brady (15751356),D'Andre Swift (15751460),Alvin Kamara (15751410),Terry McLaurin (15751652),DeVante Parker (15751706),DJ Moore (15751702),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),49900.0,105.05242857142858,141.08685714285716,184.74057142857143,11585,10398,9969,31952,11710
Tom Brady (15751356),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49600.0,110.48242857142857,141.08685714285713,181.0705714285714,3511,10399,12062,25972,9113
Justin Herbert (15751354),Duke Johnson (15751464),Miles Sanders (15751424),Robby Anderson (15751670),Stefon Diggs (15751644),Keelan Cole (15751772),Darren Waller (15751946),Josh Jacobs (15751422),Lions  (15752142),50000.0,105.96042857142858,141.08685714285713,190.7485714285714,10530,10400,5484,26414,9344
Tom Brady (15751356),James Robinson (15751420),Miles Sanders (15751424),Terry McLaurin (15751652),Robby Anderson (15751670),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49700.0,108.58242857142857,141.08471428571428,188.202,6443,10401,7354,24198,8263
Derek Carr (15751367),Miles Sanders (15751424),James Conner (15751414),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Austin Hooper (15751968),Danny Amendola (15751746),Rams  (15752149),49500.0,110.71142857142858,141.08371428571428,181.78199999999998,3191,10402,11711,25304,8773
Derek Carr (15751367),Alvin Kamara (15751410),James Robinson (15751420),Keenan Allen (15751648),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),Miles Sanders (15751424),Rams  (15752149),49800.0,111.49142857142859,141.08371428571428,187.242,2246,10403,8111,20760,6649
Derek Carr (15751367),D'Andre Swift (15751460),Alvin Kamara (15751410),Davante Adams (15751638),Danny Amendola (15751746),Keelan Cole (15751772),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49600.0,108.66142857142857,141.08371428571428,181.332,6302,10404,11952,28658,10392
Derek Carr (15751367),Aaron Jones (15751412),Alvin Kamara (15751410),Keenan Allen (15751648),Danny Amendola (15751746),Keelan Cole (15751772),Darren Waller (15751946),Josh Jacobs (15751422),Rams  (15752149),49700.0,105.86142857142858,141.08371428571428,180.142,10683,10405,12392,33480,12188
Justin Herbert (15751354),Josh Jacobs (15751422),James Conner (15751414),Keenan Allen (15751648),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),DJ Moore (15751702),Lions  (15752142),49600.0,110.15042857142858,141.08185714285713,182.29857142857142,3932,10406,11446,25784,9012
Derek Carr (15751367),D'Andre Swift (15751460),Alvin Kamara (15751410),Terry McLaurin (15751652),DeVante Parker (15751706),Robby Anderson (15751670),Austin Hooper (15751968),James Conner (15751414),Lions  (15752142),50000.0,107.61142857142859,141.08085714285716,188.1405714285714,8067,10407,7413,25887,9059
Derek Carr (15751367),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),Jakeem Grant (15751800),DeVante Parker (15751706),Darren Waller (15751946),Robby Anderson (15751670),Lions  (15752142),49700.0,113.04142857142858,141.08085714285713,184.47057142857142,1003,10408,10164,21575,7010
Tom Brady (15751356),Alvin Kamara (15751410),James Robinson (15751420),Keenan Allen (15751648),Danny Amendola (15751746),Keelan Cole (15751772),Darren Waller (15751946),Miles Sanders (15751424),Rams  (15752149),50000.0,109.51242857142859,141.0797142857143,183.902,4890,10409,10512,25811,9023
Derek Carr (15751367),Alvin Kamara (15751410),Miles Sanders (15751424),Davante Adams (15751638),Jakeem Grant (15751800),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Rams  (15752149),49500.0,109.26142857142858,141.07871428571428,181.062,5324,10410,12064,27798,10023
Tom Brady (15751356),Alvin Kamara (15751410),Miles Sanders (15751424),Keenan Allen (15751648),Robby Anderson (15751670),Danny Amendola (15751746),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),49900.0,111.06242857142857,141.07685714285714,181.13057142857141,2772,10411,12041,25224,8736
Tom Brady (15751356),James Robinson (15751420),Miles Sanders (15751424),Keenan Allen (15751648),Robby Anderson (15751670),Stefon Diggs (15751644),Austin Hooper (15751968),Keelan Cole (15751772),Rams  (15752149),49500.0,108.66242857142858,141.0747142857143,188.10199999999998,6299,10412,7445,24156,8247
Justin Herbert (15751354),Aaron Jones (15751412),James Robinson (15751420),Jakeem Grant (15751800),Robby Anderson (15751670),DJ Moore (15751702),Darren Waller (15751946),James Conner (15751414),Rams  (15752149),49500.0,106.37042857142858,141.0747142857143,185.29999999999998,9960,10413,9528,29901,10908
Tom Brady (15751356),Duke Johnson (15751464),Alvin Kamara (15751410),Robby Anderson (15751670),Danny Amendola (15751746),Stefon Diggs (15751644),Austin Hooper (15751968),James Robinson (15751420),Rams  (15752149),49700.0,104.26242857142857,141.0747142857143,190.512,12238,10414,5648,28300,10229
Justin Herbert (15751354),Alvin Kamara (15751410),Josh Jacobs (15751422),Keenan Allen (15751648),Jakeem Grant (15751800),DJ Moore (15751702),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49500.0,104.52042857142858,141.0747142857143,185.2,12043,10415,9608,32066,11744
Derek Carr (15751367),Duke Johnson (15751464),Alvin Kamara (15751410),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49500.0,106.39142857142859,141.0737142857143,184.09199999999998,9937,10416,10401,30754,11260
Derek Carr (15751367),Aaron Jones (15751412),Miles Sanders (15751424),Keenan Allen (15751648),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),Josh Jacobs (15751422),Lions  (15752142),49900.0,108.62142857142858,141.07085714285714,181.36057142857143,6383,10417,11944,28744,10419
Derek Carr (15751367),D'Andre Swift (15751460),Miles Sanders (15751424),Davante Adams (15751638),DeVante Parker (15751706),Danny Amendola (15751746),Darren Waller (15751946),Josh Jacobs (15751422),Lions  (15752142),49800.0,111.42142857142859,141.07085714285714,182.55057142857143,2325,10418,11328,24071,8213
