Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
TE,Andrew Beck (13606288),Andrew Beck,13606288,TE/FLEX,2500,DEN@IND 10/27/2019 01:00PM ET,DEN,0.29
TE,Mo Alie-Cox (13606298),Mo Alie-Cox,13606298,TE/FLEX,2500,DEN@IND 10/27/2019 01:00PM ET,IND,1.3
TE,Demetrius Harris (13606278),Demetrius Harris,13606278,TE/FLEX,2500,CLE@NE 10/27/2019 04:25PM ET,CLE,1.93
TE,Pharaoh Brown (13606280),Pharaoh Brown,13606280,TE/FLEX,2500,CLE@NE 10/27/2019 04:25PM ET,CLE,0.78
TE,Rico Gathers (13606282),Rico Gathers,13606282,TE/FLEX,2500,CLE@NE 10/27/2019 04:25PM ET,CLE,0
TE,Eric Tomlinson (13606304),Eric Tomlinson,13606304,TE/FLEX,2500,CLE@NE 10/27/2019 04:25PM ET,NE,0.28
DST,Panthers  (13606359),Panthers ,13606359,DST,2400,CAR@SF 10/27/2019 04:05PM ET,CAR,12
DST,Chargers  (13606360),Chargers ,13606360,DST,2300,LAC@CHI 10/27/2019 01:00PM ET,LAC,6.57
DST,Giants  (13606361),Giants ,13606361,DST,2200,NYG@DET 10/27/2019 01:00PM ET,NYG,8
DST,Broncos  (13606362),Broncos ,13606362,DST,2100,DEN@IND 10/27/2019 01:00PM ET,DEN,6
DST,Browns  (13606363),Browns ,13606363,DST,2000,CLE@NE 10/27/2019 04:25PM ET,CLE,6.5
DST,Cardinals  (13606364),Cardinals ,13606364,DST,1900,ARI@NO 10/27/2019 01:00PM ET,ARI,4.14
DST,Falcons  (13606365),Falcons ,13606365,DST,1800,SEA@ATL 10/27/2019 01:00PM ET,ATL,0.57
DST,Bengals  (13606366),Bengals ,13606366,DST,1700,CIN@LAR 10/27/2019 01:00PM ET,CIN,3.29
DST,Raiders  (13606367),Raiders ,13606367,DST,1500,OAK@HOU 10/27/2019 04:25PM ET,OAK,3.5
