Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
10653,1685572224,wardog1980 (2/5),0,140.76,QB Deshaun Watson RB Saquon Barkley RB Chris Carson FLEX Ty Johnson WR DJ Chark Jr. WR Calvin Ridley WR Kenny Stills TE Darren Fells DST Panthers ,,,
10653,1685580180,wardog1980 (3/5),0,140.76,QB Deshaun Watson RB Saquon Barkley RB Chris Carson FLEX Ty Johnson WR DJ Chark Jr. WR Calvin Ridley WR Kenny Stills TE Darren Fells DST Panthers ,,,
10653,1685589882,wardog1980 (4/5),0,140.76,QB Deshaun Watson RB Saquon Barkley RB Chris Carson FLEX Ty Johnson WR DJ Chark Jr. WR Calvin Ridley WR Kenny Stills TE Darren Fells DST Panthers ,,,
10653,1685598015,wardog1980 (5/5),0,140.76,QB Deshaun Watson RB Saquon Barkley RB Chris Carson FLEX Ty Johnson WR DJ Chark Jr. WR Calvin Ridley WR Kenny Stills TE Darren Fells DST Panthers ,,,
10653,1686316350,tdcate (1/14),0,140.76,QB Deshaun Watson RB Leonard Fournette RB Chase Edmonds FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Jaguars ,,,
10653,1686316472,tdcate (3/14),0,140.76,QB Deshaun Watson RB Leonard Fournette RB Chase Edmonds FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Jaguars ,,,
10653,1686326005,tdcate (5/14),0,140.76,QB Deshaun Watson RB Leonard Fournette RB Chase Edmonds FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Jaguars ,,,
10653,1686326221,tdcate (7/14),0,140.76,QB Deshaun Watson RB Leonard Fournette RB Chase Edmonds FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Jaguars ,,,
10653,1686330464,tdcate (9/14),0,140.76,QB Deshaun Watson RB Leonard Fournette RB Chase Edmonds FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Jaguars ,,,
10653,1686330543,tdcate (11/14),0,140.76,QB Deshaun Watson RB Leonard Fournette RB Chase Edmonds FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Jaguars ,,,
10653,1686339904,tdcate (13/14),0,140.76,QB Deshaun Watson RB Leonard Fournette RB Chase Edmonds FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Jaguars ,,,
10669,1679202449,baller-246 (2/6),0,140.72,QB Drew Brees RB Todd Gurley II FLEX Devonta Freeman RB James White WR Michael Thomas WR Allen Robinson II WR Courtland Sutton TE Eric Ebron DST Jaguars ,,,
10669,1687131333,Dot15 (2/2),0,140.72,QB Drew Brees RB Saquon Barkley FLEX Sony Michel RB Ty Johnson WR Michael Thomas WR DJ Chark Jr. WR Kenny Stills TE Josh Hill DST Seahawks ,,,
10671,1682105263,Pascal123,0,140.68,QB Russell Wilson RB Saquon Barkley RB James White FLEX Tevin Coleman WR John Brown WR Golden Tate WR Jamison Crowder TE Hunter Henry DST Panthers ,,,
10672,1679182919,AngryJimmyFilms,0,140.66,QB Gardner Minshew II RB Christian McCaffrey RB Leonard Fournette FLEX Chris Carson WR Kenny Golladay WR Kenny Stills WR DaeSean Hamilton TE T.J. Hockenson DST Chargers ,,,
10672,1683394015,magiclfeet (7/20),0,140.66,QB Deshaun Watson RB Le'Veon Bell RB Latavius Murray WR DeAndre Hopkins WR Courtland Sutton WR Mike Williams FLEX Zach Ertz TE Hunter Henry DST Seahawks ,,,
10672,1683394024,magiclfeet (8/20),0,140.66,QB Deshaun Watson RB Le'Veon Bell RB Latavius Murray WR DeAndre Hopkins WR Courtland Sutton WR Mike Williams FLEX Zach Ertz TE Hunter Henry DST Seahawks ,,,
10672,1684083368,Stinker39 (4/6),0,140.66,QB Deshaun Watson RB Chris Carson RB James White FLEX DeAndre Hopkins WR Michael Thomas WR Courtland Sutton WR Nelson Agholor TE Cameron Brate DST Seahawks ,,,
10676,1686475087,Pickup12 (1/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686475401,Pickup12 (2/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686475426,Pickup12 (3/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686475512,Pickup12 (4/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686475622,Pickup12 (5/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686475899,Pickup12 (6/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686483776,Pickup12 (7/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686483916,Pickup12 (8/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686483980,Pickup12 (9/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686484114,Pickup12 (10/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686484360,Pickup12 (11/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686489951,Pickup12 (12/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686490073,Pickup12 (13/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686490102,Pickup12 (14/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686498020,Pickup12 (15/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686498191,Pickup12 (16/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686498236,Pickup12 (17/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686498294,Pickup12 (18/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686498735,Pickup12 (19/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1686498766,Pickup12 (20/20),0,140.58,QB Matthew Stafford RB Saquon Barkley RB Sony Michel WR DeAndre Hopkins FLEX Marvin Jones Jr. WR DK Metcalf WR Danny Amendola TE Ben Watson DST Rams ,,,
10676,1683829215,cc1980,0,140.58,QB Matthew Stafford RB Christian McCaffrey RB Saquon Barkley FLEX Ty Johnson WR John Brown WR Courtland Sutton WR Cole Beasley TE Josh Hill DST Chargers ,,,
10697,1684976457,djpop10,0,140.56,QB Deshaun Watson RB Christian McCaffrey RB Leonard Fournette FLEX Ty Johnson WR DeAndre Hopkins WR Kenny Stills WR DaeSean Hamilton TE Jonnu Smith DST Broncos ,,,
10698,1685401251,I_Slewfoot_U (40/120),0,140.48,QB Matthew Stafford RB Chris Carson RB Austin Ekeler WR Michael Thomas WR Allen Robinson II WR Tyler Boyd FLEX Mike Williams TE Hunter Henry DST Jaguars ,,,
10698,1687087831,imann58,0,140.48,QB Russell Wilson RB Saquon Barkley RB Latavius Murray WR Tyler Lockett WR Courtland Sutton WR Kenny Stills FLEX Mike Williams TE Gerald Everett DST Seahawks ,,,
10700,1678568337,BJTsunami,0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679068767,tshirt (1/2),0,140.46,QB Deshaun Watson RB Leonard Fournette FLEX Chris Carson RB Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679076002,tshirt (2/2),0,140.46,QB Deshaun Watson RB Leonard Fournette FLEX Chris Carson RB Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679440373,bigcsmiley (1/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679440382,bigcsmiley (2/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679440400,bigcsmiley (3/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679440420,bigcsmiley (4/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679440430,bigcsmiley (5/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679440435,bigcsmiley (6/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679444787,bigcsmiley (7/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679444849,bigcsmiley (8/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679444879,bigcsmiley (9/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1679444890,bigcsmiley (10/10),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683452299,roryf_doherty (1/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683452303,roryf_doherty (2/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683452305,roryf_doherty (3/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683452306,roryf_doherty (4/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683459898,roryf_doherty (5/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683459900,roryf_doherty (6/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683459901,roryf_doherty (7/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683469302,roryf_doherty (8/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683469306,roryf_doherty (9/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683469313,roryf_doherty (10/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683469315,roryf_doherty (11/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10700,1683476828,roryf_doherty (12/12),0,140.46,QB Deshaun Watson RB Leonard Fournette RB Chris Carson FLEX Latavius Murray WR Courtland Sutton WR Kenny Stills WR Mike Williams TE Darren Waller DST Panthers ,,,
10725,1679636296,bric75 (1/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636297,bric75 (2/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636298,bric75 (3/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636299,bric75 (4/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636300,bric75 (5/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636301,bric75 (6/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636302,bric75 (7/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636303,bric75 (8/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636304,bric75 (9/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636305,bric75 (10/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636306,bric75 (11/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636307,bric75 (12/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636308,bric75 (13/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636309,bric75 (14/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636310,bric75 (15/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636311,bric75 (16/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636312,bric75 (17/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636313,bric75 (18/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636314,bric75 (19/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636315,bric75 (20/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636316,bric75 (21/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636317,bric75 (22/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636318,bric75 (23/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636319,bric75 (24/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636320,bric75 (25/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636321,bric75 (26/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636322,bric75 (27/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636323,bric75 (28/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636324,bric75 (29/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636325,bric75 (30/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636326,bric75 (31/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636327,bric75 (32/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636328,bric75 (33/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636329,bric75 (34/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636330,bric75 (35/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636331,bric75 (36/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636332,bric75 (37/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636333,bric75 (38/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636334,bric75 (39/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636335,bric75 (40/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636336,bric75 (41/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636337,bric75 (42/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636338,bric75 (43/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636339,bric75 (44/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636340,bric75 (45/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636341,bric75 (46/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636342,bric75 (47/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636343,bric75 (48/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636344,bric75 (49/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636345,bric75 (50/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636346,bric75 (51/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636347,bric75 (52/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636348,bric75 (53/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636349,bric75 (54/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636350,bric75 (55/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636351,bric75 (56/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
10725,1679636352,bric75 (57/150),0,140.36,QB Deshaun Watson RB Leonard Fournette RB Latavius Murray WR Chris Godwin WR Courtland Sutton FLEX Kenny Stills WR Corey Davis TE Hunter Henry DST Jaguars ,,,
